index,label,pred,score,logit,ssim,text similarity,text_score,text_logit,image_score,image_logit
0,1,0,0.09155281,-2.2948208,0.9910699725151062,0.992005467414856,0.09155281,-2.2948208,0.09155281,-2.2948208
1,0,0,0.11997868,-1.9926322,0.9924353361129761,0.9995570182800293,0.11997868,-1.9926322,0.11997868,-1.9926322
2,0,1,0.89112216,2.1022549,0.9934467077255249,0.9946371912956238,0.89112216,2.1022549,0.89112216,2.1022549
3,0,0,0.46157175,-0.15401667,0.9916871786117554,0.9951018691062927,0.46157175,-0.15401667,0.46157175,-0.15401667
4,1,0,0.0014737564,-6.518466,0.9902618527412415,0.9983747005462646,0.0014737564,-6.518466,0.0014737564,-6.518466
5,1,0,0.1051914,-2.1408281,0.9954882860183716,0.9956381320953369,0.1051914,-2.1408281,0.1051914,-2.1408281
6,1,0,0.016189188,-4.10709,0.9964909553527832,0.9982773661613464,0.016189188,-4.10709,0.016189188,-4.10709
7,0,1,0.9977641,6.100871,0.995721697807312,0.9935952425003052,0.9977641,6.100871,0.9977641,6.100871
8,1,0,0.12016876,-1.990833,0.9929206371307373,0.9983206987380981,0.12016876,-1.990833,0.12016876,-1.990833
9,1,0,0.06737116,-2.6277902,0.9902920722961426,0.9933955669403076,0.06737116,-2.6277902,0.06737116,-2.6277902
10,1,0,0.031666476,-3.420318,0.9909062385559082,0.9897422790527344,0.031666476,-3.420318,0.031666476,-3.420318
11,1,0,0.050767533,-2.9283967,0.9909351468086243,0.9902767539024353,0.050767533,-2.9283967,0.050767533,-2.9283967
12,1,0,0.009090739,-4.6913667,0.9911959767341614,0.9992509484291077,0.009090739,-4.6913667,0.009090739,-4.6913667
13,1,0,0.060445994,-2.743655,0.9915028214454651,0.9946967363357544,0.060445994,-2.743655,0.060445994,-2.743655
14,1,0,0.016299793,-4.1001687,0.992908775806427,0.9997544884681702,0.016299793,-4.1001687,0.016299793,-4.1001687
15,1,0,0.094752304,-2.2569425,0.9946549534797668,0.9998989105224609,0.094752304,-2.2569425,0.094752304,-2.2569425
16,1,0,0.047413785,-3.0002675,0.9939262270927429,0.9972310066223145,0.047413785,-3.0002675,0.047413785,-3.0002675
17,1,0,0.20178027,-1.3752046,0.9927175045013428,0.9989807605743408,0.20178027,-1.3752046,0.20178027,-1.3752046
18,1,0,0.0056641824,-5.1679125,0.9949437379837036,0.9955618381500244,0.0056641824,-5.1679125,0.0056641824,-5.1679125
19,1,0,0.0067119044,-4.997138,0.9917309880256653,0.9986798763275146,0.0067119044,-4.997138,0.0067119044,-4.997138
20,0,0,0.030934107,-3.4444733,0.9886500239372253,0.995232343673706,0.030934107,-3.4444733,0.030934107,-3.4444733
21,0,0,0.007079783,-4.943407,0.9925411343574524,0.9967465400695801,0.007079783,-4.943407,0.007079783,-4.943407
22,1,0,0.0020933812,-6.166879,0.9964572191238403,0.9955277442932129,0.0020933812,-6.166879,0.0020933812,-6.166879
23,1,0,0.118090354,-2.0106394,0.9917045831680298,0.9943291544914246,0.118090354,-2.0106394,0.118090354,-2.0106394
24,1,0,0.23960353,-1.1548543,1.0,1.0,0.23960353,-1.1548543,0.23960353,-1.1548543
25,1,0,0.058652434,-2.7756834,0.9934223294258118,0.9953088760375977,0.058652434,-2.7756834,0.058652434,-2.7756834
26,0,0,0.09336086,-2.2732723,0.9958854913711548,0.99825519323349,0.09336086,-2.2732723,0.09336086,-2.2732723
27,1,0,0.26852566,-1.0021157,1.0,1.0,0.26852566,-1.0021157,0.26852566,-1.0021157
