index,label,pred,score,logit,ssim,text similarity,text_score,text_logit,image_score,image_logit
0,1,0,0.49999568,-1.7225891e-05,0.599187433719635,1.0000001192092896,0.9999864,11.204189,4.971991e-06,-12.211685
1,0,1,0.5001713,0.0006852186,0.6709182262420654,0.9974602460861206,0.00036019273,-7.928511,0.99998236,10.94513
2,0,1,0.5000252,0.00010084597,0.7089741826057434,0.9951670169830322,6.703136e-05,-9.610283,0.99998343,11.006802
3,0,1,0.68952537,0.7979013,1.0,1.0,0.3806748,-0.48668498,0.9983759,6.421159
4,1,1,0.5000003,1.1920922e-06,0.6376914381980896,0.9987917542457581,0.9999927,11.829615,7.820839e-06,-11.758711
5,1,0,0.49999395,-2.4259385e-05,0.8099060654640198,0.9958711266517639,0.9999801,10.822053,7.790899e-06,-11.762547
6,1,0,0.4996821,-0.0012716388,0.8551428318023682,0.9945927262306213,0.99935406,7.3441224,1.0140681e-05,-11.498945
7,0,1,0.50080776,0.0032310684,0.841736912727356,0.9908443093299866,0.0016452185,-6.4082355,0.9999703,10.425082
8,1,0,0.4999945,-2.1994356e-05,0.6845187544822693,0.9972066879272461,0.99998224,10.93722,6.710228e-06,-11.911871
9,1,0,0.49999693,-1.2338238e-05,0.6670533418655396,0.9965835213661194,0.9999894,11.451842,4.464089e-06,-12.319441
10,1,0,0.49982604,-0.00069576857,0.6301689743995667,0.997315526008606,0.9996486,7.9532294,3.5058258e-06,-12.561081
11,1,0,0.49996576,-0.00013692124,0.695957362651825,0.9977220892906189,0.9999192,9.423209,1.2329975e-05,-11.303465
12,1,0,0.49939966,-0.002401372,0.6309553980827332,0.9996734857559204,0.99879175,6.7173905,7.5970884e-06,-11.787738
13,1,0,0.4994586,-0.0021655746,0.6307572722434998,0.9933304190635681,0.99891233,6.8226433,4.884961e-06,-12.229344
14,1,0,0.499993,-2.8074182e-05,0.6960287690162659,0.9994825720787048,0.9999783,10.740792,7.699472e-06,-11.774351
15,1,0,0.49997696,-9.209342e-05,0.7971739172935486,0.995762825012207,0.99994814,9.866156,5.7903785e-06,-12.059307
16,1,0,0.4999998,-8.9407007e-07,0.7513375878334045,0.9997937083244324,0.99999356,11.955955,6.020867e-06,-12.020273
17,1,0,0.49985677,-0.0005729051,0.7236939668655396,0.998981237411499,0.99970764,8.137289,5.894248e-06,-12.041528
18,1,0,0.49997428,-0.00010294252,0.7695934176445007,0.9998854994773865,0.9999428,9.768615,5.7792236e-06,-12.061235
19,1,0,0.49999586,-1.6629834e-05,0.6236158013343811,0.9996352791786194,0.99998736,11.275467,4.357013e-06,-12.3437195
20,0,1,0.92807496,2.557488,1.0,1.0,0.86268437,1.8377664,0.9934655,5.024101
21,0,1,0.50021446,0.0008578196,0.6784407496452332,0.9987450838088989,0.00044184952,-7.724099,0.999987,11.252244
22,1,0,0.49999917,-3.3378658e-06,0.837729811668396,0.9994089603424072,0.9999945,12.106298,3.8005826e-06,-12.480352
23,1,1,0.5000016,6.4372807e-06,0.7127440571784973,0.9931548237800598,0.99999523,12.260668,7.944695e-06,-11.742998
24,1,0,0.49995318,-0.00018735495,0.6758711338043213,0.9978476166725159,0.9999021,9.231333,4.202196e-06,-12.379899
25,1,0,0.49999717,-1.1384552e-05,0.7048598527908325,0.9999789595603943,0.99999,11.507612,4.348229e-06,-12.345737
