index,label,pred,score,logit,ssim,text_score,text_logit,image_score,image_logit
0,1,0,0.04362024,-3.0876338,0.5999979972839355,0.99998796,11.325592,2.3722039e-06,-12.951689
1,0,1,0.51989025,0.07960304,1.0,0.00027632277,-8.193665,0.99934286,7.3270235
2,0,1,0.51970696,0.0788687,1.0,7.833152e-05,-9.454482,0.99966323,7.995654
3,0,1,0.75545835,1.127939,1.0,0.4102446,-0.36295426,0.9983968,6.43417
4,1,0,0.054696932,-2.849698,0.640824556350708,0.9999924,11.785009,3.9057927e-06,-12.453046
5,1,0,0.05952004,-2.7600772,0.8095211982727051,0.999992,11.744013,5.281331e-06,-12.151327
6,1,0,0.028775143,-3.519046,0.8553071618080139,0.999554,7.7146263,4.2120946e-06,-12.377546
7,0,1,0.7874877,1.3098478,0.8408718705177307,0.0005780138,-7.4553347,0.99997914,10.776403
8,1,0,0.04652858,-3.0200427,0.6833510994911194,0.99998283,10.970743,3.5386502e-06,-12.551762
9,1,0,0.040810823,-3.157141,0.6683396100997925,0.9999813,10.887476,2.4105948e-06,-12.935635
10,1,0,0.023914188,-3.7090786,0.6334120631217957,0.9996934,8.08971,1.905724e-06,-13.170647
11,1,0,0.046052612,-3.030824,0.6956594586372375,0.9999732,10.527465,4.3316904e-06,-12.349548
12,1,0,0.02743468,-3.5681293,0.6340621113777161,0.99962306,7.8831787,3.3034662e-06,-12.620535
13,1,0,0.023136176,-3.7429497,0.6314727067947388,0.99888664,6.799224,3.406851e-06,-12.589719
14,1,0,0.044360943,-3.070021,0.6996073126792908,0.99997807,10.728461,3.4438224e-06,-12.578925
15,1,0,0.038487934,-3.2181623,0.7979292273521423,0.9999552,10.011614,3.1751924e-06,-12.660139
16,1,0,0.05687174,-2.8084037,0.7531185150146484,0.99999416,12.044807,3.8697326e-06,-12.462321
17,1,0,0.029995697,-3.4762466,0.7262195348739624,0.9998369,8.721205,2.8179124e-06,-12.779511
18,1,0,0.0358713,-3.2912872,0.7703388333320618,0.9999417,9.750694,2.9032562e-06,-12.749675
19,1,0,0.047528937,-2.997721,0.6241531372070312,0.9999902,11.532459,2.8138468e-06,-12.780955
20,0,1,0.7509965,1.1039339,1.0,0.8946094,2.1387131,0.9934906,5.027974
21,0,1,0.8118631,1.462162,0.6789814829826355,0.00021172078,-8.460031,0.9999924,11.78674
22,1,0,0.050188296,-2.940482,0.8364061713218689,0.9999943,12.079153,2.515331e-06,-12.893104
23,1,0,0.056365974,-2.8178728,0.7131866216659546,0.99999535,12.270324,3.332117e-06,-12.611899
24,1,0,0.033085465,-3.375016,0.6849091053009033,0.99992967,9.562055,2.4712292e-06,-12.910792
25,1,0,0.04142669,-3.1415207,0.7065860033035278,0.9999906,11.57579,1.7548488e-06,-13.253126
26,0,1,0.7157277,0.92336714,0.8221825957298279,8.481565e-05,-9.374946,0.99997485,10.590848
27,1,0,0.051220126,-2.9190443,0.8528554439544678,0.9999875,11.284821,4.104356e-06,-12.403458
28,1,0,0.04203515,-3.1263049,0.7334969639778137,0.99995136,9.931479,4.414518e-06,-12.330607
29,1,0,0.044190697,-3.074044,0.47987309098243713,0.99998677,11.233181,2.5998108e-06,-12.860069
30,1,0,0.04646108,-3.0215652,0.7319268584251404,0.9999844,11.068161,3.3439435e-06,-12.608356
31,1,0,0.012906724,-4.337016,0.6187227368354797,0.98629344,4.2760763,2.0402404e-06,-13.102441
32,0,1,0.6444854,0.59488595,1.0,0.9986487,6.6052895,0.7429405,1.0613084
33,1,0,0.043991502,-3.0787704,0.83648681640625,0.9999752,10.607045,3.5746377e-06,-12.541643
34,1,0,0.051679913,-2.909623,0.7436016798019409,0.9999919,11.728874,3.3373549e-06,-12.610329
35,1,0,0.026052862,-3.6212294,0.701511800289154,0.9996717,8.021319,2.6002917e-06,-12.859884
36,1,0,0.042477284,-3.11538,0.7883116602897644,0.9999497,9.89638,4.6538457e-06,-12.277812
37,1,0,0.051160306,-2.920276,0.5377113819122314,0.99999094,11.607855,3.442873e-06,-12.579201
38,1,0,0.054514848,-2.853225,0.7813308835029602,0.9999918,11.715212,4.00918e-06,-12.42692
39,1,0,0.037480347,-3.2457378,0.7750322818756104,0.9999136,9.355895,4.129574e-06,-12.397332
40,1,0,0.06330184,-2.6944468,0.6128493547439575,0.9999857,11.158706,8.851722e-06,-11.63489
41,1,0,0.0055583077,-5.1868877,0.6535636186599731,0.24478258,-1.1266353,2.5440102e-06,-12.881766
42,1,0,0.036078013,-3.2853267,0.6235523223876953,0.99993503,9.640978,3.135628e-06,-12.672678
43,1,0,0.034387298,-3.3350756,0.6179699301719666,0.9999089,9.3041725,3.2113157e-06,-12.648827
44,1,0,0.03918751,-3.1994212,0.6686623692512512,0.99997234,10.495195,2.602753e-06,-12.858938
45,1,0,0.046633087,-3.0176895,0.6756776571273804,0.99998426,11.056296,3.406107e-06,-12.589937
46,1,0,0.043822214,-3.082803,0.6513062715530396,0.9999815,10.898508,3.022763e-06,-12.709336
47,1,0,0.0215233,-3.816861,0.7474765777587891,0.9980227,6.224041,3.6730576e-06,-12.5144825
48,0,1,0.64744735,0.60783744,1.0,0.057897165,-2.789446,0.99776447,6.1010203
49,1,0,0.041444585,-3.1410701,0.7127524614334106,0.9999728,10.514993,3.0903257e-06,-12.687231
50,0,1,0.75843287,1.1441069,0.37519150972366333,0.00013153064,-8.936139,0.999984,11.046753
51,1,0,0.0045158076,-5.395645,0.6574501991271973,0.10064127,-2.1901195,2.3341995e-06,-12.967839
52,1,0,0.04240167,-3.1172407,0.7054316401481628,0.99998415,11.053835,2.4991793e-06,-12.899546
53,1,0,0.056983795,-2.8063166,0.7671008110046387,0.9999931,11.883503,4.24413e-06,-12.369969
54,1,0,0.044953413,-3.0561335,0.673130452632904,0.9999881,11.334277,2.6053806e-06,-12.857929
55,1,0,0.026123082,-3.6184657,0.8792470097541809,0.9992902,7.24986,3.954193e-06,-12.44073
56,1,0,0.054323364,-2.8569462,0.8185656666755676,0.9999887,11.385501,4.722865e-06,-12.26309
57,1,0,0.047224253,-3.004472,0.8262686729431152,0.99998116,10.881613,3.895433e-06,-12.455702
58,1,0,0.04759063,-2.996359,0.6857581734657288,0.9999906,11.576775,2.75998e-06,-12.800284
59,1,0,0.041406713,-3.1420238,0.7359424829483032,0.99997556,10.620583,2.912785e-06,-12.746398
60,1,0,0.044927824,-3.0567296,0.8332198858261108,0.9999578,10.074318,5.0844255e-06,-12.189323
61,1,0,0.05743725,-2.7979095,0.7239031195640564,0.99999523,12.248951,3.5870405e-06,-12.538179
62,0,1,0.86232907,1.8347707,0.5125208497047424,0.007732095,-4.8546133,0.9999838,11.031898
63,1,0,0.042445738,-3.1161559,0.5567730665206909,0.9999869,11.245739,2.2642273e-06,-12.998275
64,1,0,0.03675882,-3.2659256,0.6840027570724487,0.9999721,10.487035,2.1238036e-06,-13.0623
65,1,0,0.049591575,-2.9530709,0.7260021567344666,0.9999838,11.028211,4.2305323e-06,-12.3731785
66,0,1,0.97091323,3.5079536,1.0,0.9999734,10.53575,0.9996866,8.067806
67,0,1,0.8395948,1.6552161,0.45555275678634644,0.0011847459,-6.7370415,0.9999896,11.472822
68,1,0,0.028257566,-3.5377295,0.7056179642677307,0.9998093,8.564769,2.527472e-06,-12.8882885
69,1,0,0.0449417,-3.0564063,0.8040690422058105,0.9999647,10.252503,4.6291507e-06,-12.283133
70,1,0,0.047023643,-3.0089395,0.6908722519874573,0.99997294,10.518515,4.6602454e-06,-12.276438
71,1,0,0.035597883,-3.2992222,0.6875889897346497,0.99986756,8.92975,4.383729e-06,-12.337606
72,1,0,0.038685013,-3.2128499,0.6157004237174988,0.99997675,10.66921,2.2751146e-06,-12.993478
73,1,0,0.05398638,-2.8635252,0.7936903834342957,0.99999356,11.954804,3.4175537e-06,-12.586582
74,1,0,0.043628056,-3.0874465,0.6367196440696716,0.99994886,9.880167,5.12209e-06,-12.181943
75,1,0,0.048868358,-2.9685223,0.6605041027069092,0.99998295,10.977921,4.1405647e-06,-12.394674
76,1,0,0.070095584,-2.585222,1.0,0.025944859,-3.6254945,0.03147513,-3.4265764
77,1,0,0.040964875,-3.1532128,0.7083835005760193,0.9999747,10.586942,2.8635548e-06,-12.763444
78,1,0,0.053926896,-2.8646905,0.7772817611694336,0.99999094,11.615091,4.0798327e-06,-12.409451
79,1,0,0.04257335,-3.1130207,0.5951332449913025,0.9999782,10.735343,3.0000292e-06,-12.716886
80,0,1,0.776737,1.2467512,1.0,0.640092,0.5757636,0.9981775,6.305717
81,1,0,0.047489516,-2.9985921,0.5899458527565002,0.9999937,11.963389,2.2311547e-06,-13.012989
82,1,0,0.054153588,-2.860256,0.8247095346450806,0.999987,11.249783,5.0243616e-06,-12.201207
83,1,0,0.034319814,-3.3371098,0.738319456577301,0.99991,9.315884,3.1711527e-06,-12.661412
84,1,0,0.042047095,-3.1260083,0.6312562227249146,0.99996746,10.333475,3.5676562e-06,-12.543598
85,1,0,0.04538057,-3.0462286,0.7066060304641724,0.999977,10.679735,3.8069088e-06,-12.478689
86,1,0,0.046818025,-3.0135376,0.6280353665351868,0.9999838,11.028898,3.5012251e-06,-12.562394
87,1,0,0.03299502,-3.377847,0.6140944361686707,0.999884,9.0624485,3.1954542e-06,-12.653778
88,1,0,0.06032576,-2.745774,0.6869736909866333,0.99998903,11.421562,6.556362e-06,-11.935068
89,0,1,0.85449696,1.7703159,0.5118164420127869,0.004179155,-5.4734583,0.9999858,11.159903
90,1,0,0.043393828,-3.0930746,0.7965481281280518,0.9999751,10.601545,3.4284765e-06,-12.583391
91,1,0,0.04200849,-3.1269672,0.6038773059844971,0.9999559,10.030079,4.1802004e-06,-12.385147
92,1,0,0.036632854,-3.269489,0.671262264251709,0.9999534,9.972853,2.7612725e-06,-12.799816
93,1,0,0.047231782,-3.0043046,0.6661555767059326,0.9999924,11.790806,2.4025117e-06,-12.938993
94,0,1,0.73556304,1.0230334,0.7350766062736511,5.8340924e-05,-9.749148,0.99998486,11.10125
95,1,0,0.03546402,-3.3031285,0.6014943718910217,0.99994874,9.878081,2.6144703e-06,-12.854446
96,1,0,0.041480955,-3.140155,0.6505928039550781,0.9999809,10.870225,2.5653721e-06,-12.8734045
97,1,0,0.046056323,-3.0307395,0.8154834508895874,0.99998426,11.0596485,3.2642422e-06,-12.63248
98,1,0,0.044144906,-3.0751288,0.6191636919975281,0.99998474,11.087237,2.8002607e-06,-12.785795
99,1,0,0.022266418,-3.7821577,0.7122501730918884,0.99854773,6.533203,3.472564e-06,-12.570614
100,1,0,0.05169043,-2.9094083,0.7718250155448914,0.9999883,11.356617,4.071208e-06,-12.411567
101,1,0,0.044967353,-3.0558088,0.6678248643875122,0.99998903,11.421954,2.4891417e-06,-12.90357
102,1,0,0.057368923,-2.7991722,0.696948230266571,0.99999464,12.129511,3.8073808e-06,-12.478565
103,1,0,0.06659024,-2.6402862,0.9027470946311951,0.9999845,11.077978,1.0943216e-05,-11.42278
104,1,0,0.049776122,-2.9491622,0.6207230687141418,0.99998796,11.326855,3.6532463e-06,-12.519891
105,1,0,0.036958855,-3.2602909,0.6328218579292297,0.9999596,10.115866,2.6335113e-06,-12.84719
106,1,0,0.046672367,-3.0168064,0.8585803508758545,0.999948,9.865732,6.4357164e-06,-11.953641
107,1,0,0.04466214,-3.062939,0.7506533861160278,0.9999809,10.865531,3.273167e-06,-12.629749
108,1,0,0.028842304,-3.5166457,0.7306919097900391,0.9997776,8.410925,2.929796e-06,-12.740575
109,1,0,0.04574026,-3.037957,0.5663391947746277,0.9999925,11.803067,2.1487565e-06,-13.050619
110,1,0,0.055878825,-2.827069,0.6532509326934814,0.99999094,11.610354,4.600096e-06,-12.289429
111,1,0,0.05897216,-2.7699072,0.7756802439689636,0.9999893,11.44125,6.016998e-06,-12.020916
112,1,0,0.05020573,-2.9401164,0.8464363813400269,0.9999902,11.535885,3.3623433e-06,-12.602869
113,0,1,0.9050293,2.2543988,0.8622929453849792,0.16133551,-1.6483246,0.9999759,10.6362915
114,1,0,0.040470622,-3.1658666,0.7565934062004089,0.9999715,10.464733,2.9375572e-06,-12.737929
115,1,0,0.032394674,-3.3968303,0.663456916809082,0.999858,8.859458,3.3550211e-06,-12.605049
116,0,1,0.95809954,3.129655,1.0,0.999529,7.6601114,0.9997789,8.416535
117,1,0,0.031226719,-3.4347565,0.73724764585495,0.9998122,8.579896,3.458287e-06,-12.574734
118,1,0,0.0445606,-3.0653212,0.5362079739570618,0.99992895,9.551691,6.5368454e-06,-11.938049
119,1,0,0.051631134,-2.9106185,0.8555763959884644,0.99997866,10.757658,5.578296e-06,-12.0966215
120,1,0,0.03628182,-3.2794821,0.8250189423561096,0.9999,9.210657,4.015141e-06,-12.425434
121,1,0,0.050458755,-2.9348228,0.6747224926948547,0.9999907,11.591214,3.3192118e-06,-12.61578
122,1,0,0.03426977,-3.338621,0.7288433909416199,0.99994314,9.775548,2.4713777e-06,-12.910732
123,0,1,0.6671949,0.6955252,1.0,0.9591701,3.1566534,0.96123725,3.2107606
124,1,0,0.048141673,-2.984268,0.6494806408882141,0.9999857,11.151293,3.5944786e-06,-12.536108
125,1,0,0.055070348,-2.842499,0.6402994394302368,0.9999918,11.7049,4.1685726e-06,-12.387933
126,1,0,0.045495894,-3.0435698,0.685820996761322,0.9999856,11.148456,2.9912728e-06,-12.719809
127,1,0,0.040943723,-3.1537511,0.8199913501739502,0.9999641,10.233782,3.4497884e-06,-12.577194
128,1,0,0.041694578,-3.1347954,0.7509666085243225,0.9999565,10.0425625,4.0522314e-06,-12.416239
129,1,0,0.05589825,-2.826701,0.7689512968063354,0.99998224,10.940092,6.579073e-06,-11.93161
130,1,0,0.058602463,-2.776589,0.7710697650909424,0.9999945,12.118948,4.108648e-06,-12.402412
131,1,0,0.03385457,-3.3512404,0.7634671926498413,0.999954,9.986807,2.1232388e-06,-13.062566
132,1,0,0.035611484,-3.298826,0.6834612488746643,0.99997866,10.756069,1.660789e-06,-13.308216
133,1,0,0.062840395,-2.7022555,0.8078458905220032,0.9999938,11.982509,5.572554e-06,-12.0976515
134,1,0,0.04321193,-3.0974653,0.6839568614959717,0.9999794,10.7893095,3.0602325e-06,-12.697017
135,1,0,0.037508756,-3.2449505,0.6408182978630066,0.99997044,10.428661,2.3391285e-06,-12.96573
136,1,0,0.033126023,-3.373749,0.7681098580360413,0.9998661,8.918279,3.4946966e-06,-12.5642605
137,1,0,0.051769353,-2.9077995,0.8698917031288147,0.9999901,11.522848,3.7453162e-06,-12.495001
138,0,1,0.8429975,1.6807022,1.0,0.99718213,5.8689475,0.9921887,4.8443356
139,1,0,0.026140785,-3.61777,0.7708374857902527,0.99920577,7.1373386,4.2073093e-06,-12.378683
140,1,0,0.03325785,-3.369641,0.6749846935272217,0.9999634,10.214448,1.7759561e-06,-13.24117
141,1,0,0.03659851,-3.2704628,0.7935776114463806,0.9999398,9.717273,3.1539464e-06,-12.666853
142,1,0,0.016674953,-4.077032,0.7126120328903198,0.99827385,6.3601546,1.5159402e-06,-13.399473
143,1,0,0.007805445,-4.8450975,0.5102106332778931,0.7116252,0.9032903,2.5118431e-06,-12.894491
