index,label,pred,score,logit,ssim,text_score,text_logit,image_score,image_logit
0,1,0,0.00016343134,-8.718954,0.6027510166168213,0.00016343134,-8.718954,0.00016343134,-8.718954
1,0,1,0.9909456,4.695402,1.0,0.9909456,4.695402,0.9909456,4.695402
2,0,1,0.9938846,5.090816,1.0,0.9938846,5.090816,0.9938846,5.090816
3,0,1,0.8381385,1.644442,1.0,0.8381385,1.644442,0.8381385,1.644442
4,1,0,0.0001497083,-8.806672,0.6430896520614624,0.0001497083,-8.806672,0.0001497083,-8.806672
5,1,0,0.000197927,-8.527414,0.8144474029541016,0.000197927,-8.527414,0.000197927,-8.527414
6,1,0,0.00023348132,-8.362175,0.8570517897605896,0.00023348132,-8.362175,0.00023348132,-8.362175
7,0,1,0.9833429,4.078121,1.0,0.9833429,4.078121,0.9833429,4.078121
8,1,0,0.00015904303,-8.746177,0.6902233362197876,0.00015904303,-8.746177,0.00015904303,-8.746177
9,1,0,0.00016882652,-8.68647,0.6700598001480103,0.00016882652,-8.68647,0.00016882652,-8.68647
10,1,0,0.00016804325,-8.691121,0.6360730528831482,0.00016804325,-8.691121,0.00016804325,-8.691121
11,1,0,0.00019009133,-8.567816,0.69815993309021,0.00019009133,-8.567816,0.00019009133,-8.567816
12,1,0,0.00016029405,-8.73834,0.6373434662818909,0.00016029405,-8.73834,0.00016029405,-8.73834
13,1,0,0.0002554476,-8.272238,0.6354278922080994,0.0002554476,-8.272238,0.0002554476,-8.272238
14,1,0,0.00013235852,-8.929864,0.6993473768234253,0.00013235852,-8.929864,0.00013235852,-8.929864
15,1,0,0.00017349716,-8.659176,0.8025023341178894,0.00017349716,-8.659176,0.00017349716,-8.659176
16,1,0,0.00018659333,-8.586392,0.753042995929718,0.00018659333,-8.586392,0.00018659333,-8.586392
17,1,0,0.00021639006,-8.438211,0.7317776679992676,0.00021639006,-8.438211,0.00021639006,-8.438211
18,1,0,0.00015331383,-8.78287,0.7712370753288269,0.00015331383,-8.78287,0.00015331383,-8.78287
19,1,0,0.00017464472,-8.652582,0.6294002532958984,0.00017464472,-8.652582,0.00017464472,-8.652582
20,0,1,0.87487924,1.9448066,1.0,0.87487924,1.9448066,0.87487924,1.9448066
21,0,1,0.9608358,3.2000406,1.0,0.9608358,3.2000406,0.9608358,3.2000406
22,1,0,0.00014533057,-8.836354,0.8410118222236633,0.00014533057,-8.836354,0.00014533057,-8.836354
