index,label,pred,score,logit,ssim,text_score,text_logit,image_score,image_logit
0,1,0,4.7612037e-05,-9.952377,0.5998241901397705,0.99069995,4.668392,4.7612037e-05,-9.952377
1,0,0,0.07991201,-2.4435432,0.6865277886390686,0.07991201,-2.4435432,0.6947204,0.8222814
2,0,0,0.06853303,-2.6094449,0.7291260361671448,0.06853303,-2.6094449,0.97279775,3.5768766
3,0,1,0.66866696,0.702162,1.0,0.66866696,0.7021621,0.96017784,3.1826944
4,1,0,5.3718602e-05,-9.831697,0.6419950723648071,0.99732614,5.921564,5.3718602e-05,-9.831697
5,1,0,6.982507e-05,-9.5694475,0.8116438984870911,0.9972283,5.885548,6.982507e-05,-9.5694475
6,1,1,0.96808213,3.4121509,0.8641031384468079,0.96808213,3.4121509,0.99668497,5.705958
7,0,0,0.04382408,-3.0827584,0.8568716049194336,0.04382408,-3.0827584,0.98918706,4.5161395
8,1,0,5.5229768e-05,-9.803953,0.6861028075218201,0.995388,5.3744497,5.5229768e-05,-9.803953
9,1,0,4.979102e-05,-9.907626,0.6690382361412048,0.9951971,5.3337245,4.979102e-05,-9.907626
10,1,1,0.99012905,4.6082397,0.6456024646759033,0.99012905,4.6082387,0.99854964,6.5345345
11,1,1,0.98674774,4.3102465,0.7047079801559448,0.98674774,4.3102455,0.9962592,5.5846996
12,1,1,0.8008951,1.3918982,0.6417251825332642,0.8008951,1.3918982,0.9955271,5.405232
13,1,1,0.98937386,4.5337553,0.642978847026825,0.98937386,4.5337553,0.9943346,5.167698
14,1,0,5.6333087e-05,-9.784172,0.6973243355751038,0.99081486,4.6809354,5.6333087e-05,-9.784172
15,1,0,5.9320955e-05,-9.732489,0.7991083264350891,0.994235,5.1501646,5.9320955e-05,-9.732489
16,1,1,0.993665,5.055307,0.7531155347824097,0.993665,5.0552993,0.99819344,6.314521
17,1,1,0.923714,2.493913,0.741363525390625,0.923714,2.4939125,0.9843641,4.1424284
18,1,1,0.9683906,3.4221804,0.7832462787628174,0.9683906,3.4221797,0.9935912,5.0436535
19,1,0,4.6618392e-05,-9.973469,0.6277848482131958,0.99612254,5.548688,4.6618392e-05,-9.973469
20,0,0,0.2581984,-1.0553536,0.66122967004776,0.2581984,-1.0553534,0.9142224,2.366317
21,0,0,0.1118282,-2.0722015,0.6889525651931763,0.1118282,-2.0722015,0.9918006,4.7954674
22,1,0,6.075508e-05,-9.708599,0.8399549126625061,0.9956898,5.4424505,6.075508e-05,-9.708599
23,1,0,7.27099e-05,-9.52896,0.7141809463500977,0.998133,6.2815423,7.27099e-05,-9.52896
24,1,0,6.5711814e-05,-9.630166,0.6851416230201721,0.9931037,4.9698534,6.5711814e-05,-9.630166
25,1,0,5.0366143e-05,-9.896141,0.7067425847053528,0.9962668,5.5867367,5.0366143e-05,-9.896141
26,0,0,0.042816978,-3.10706,0.8427183032035828,0.042816978,-3.10706,0.2622864,-1.0341187
27,1,0,7.589947e-05,-9.486025,0.8558821678161621,0.9903377,4.6298194,7.589947e-05,-9.486025
28,1,0,6.8608686e-05,-9.587023,0.7347243428230286,0.9905219,4.649252,6.8608686e-05,-9.587023
29,1,0,4.228494e-05,-10.071037,0.4777580797672272,0.9967795,5.734974,4.228494e-05,-10.071037
30,1,0,6.113902e-05,-9.702299,0.7327154278755188,0.9944165,5.1823378,6.113902e-05,-9.702299
31,1,1,0.9292604,2.575383,0.6286830902099609,0.9292604,2.5753834,0.99166393,4.7787933
32,0,1,0.7448355,1.071255,1.0,0.7448355,1.071255,0.9434855,2.815084
33,1,1,0.96436423,3.2981193,0.8502832651138306,0.96436423,3.2981176,0.9940599,5.1200733
34,1,0,6.52925e-05,-9.636568,0.7452308535575867,0.9922218,4.848613,6.52925e-05,-9.636568
35,1,0,5.288889e-05,-9.847264,0.701241672039032,0.94428575,2.8301928,5.288889e-05,-9.847264
36,1,1,0.9925092,4.886559,0.8012831211090088,0.9925092,4.8865566,0.99801034,6.2177963
37,1,0,0.30986077,-0.8007703,1.0,0.9928281,4.930383,0.30986077,-0.8007703
38,1,0,6.033838e-05,-9.715482,0.7800182700157166,0.9938268,5.081344,6.033838e-05,-9.715482
39,1,1,0.9886734,4.469209,0.7882088422775269,0.9886734,4.469212,0.9932446,4.990639
40,1,1,0.9935916,5.043718,0.6201823949813843,0.9935916,5.0437293,0.9947483,5.2439427
41,1,1,0.50959754,0.038394924,0.6671730875968933,0.50959754,0.03839478,0.9836277,4.0956583
42,1,0,7.709346e-05,-9.470415,0.6243933439254761,0.9910862,4.7112036,7.709346e-05,-9.470415
