index,label,pred,score,logit
0,1,1,0.9906142,4.6591206
1,0,0,0.083193816,-2.399723
2,0,0,0.06779412,-2.6210783
3,0,1,0.68680143,0.78520787
4,1,1,0.9972984,5.9112062
5,1,1,0.99738663,5.9444895
6,1,1,0.9685763,3.4282672
7,0,0,0.044225648,-3.073217
8,1,1,0.9956923,5.4430313
9,1,1,0.9956797,5.4401007
10,1,1,0.98970735,4.5659823
11,1,1,0.98742735,4.3635807
12,1,1,0.8041366,1.4123515
13,1,1,0.9893226,4.5288963
14,1,1,0.9908366,4.683339
15,1,1,0.9941644,5.137916
16,1,1,0.99371934,5.0639706
17,1,1,0.9263817,2.5323925
18,1,1,0.9679584,3.4081538
19,1,1,0.9959781,5.511972
20,0,0,0.25400895,-1.0773442
21,0,0,0.11123015,-2.0782368
22,1,1,0.99573416,5.452841
23,1,1,0.99809164,6.2596216
24,1,1,0.9931258,4.9730825
25,1,1,0.9960383,5.5271373
26,0,0,0.041875884,-3.1302671
27,1,1,0.99062437,4.6602206
28,1,1,0.99104846,4.706935
29,1,1,0.99680746,5.7437296
30,1,1,0.99423367,5.1499305
31,1,1,0.9323145,2.622798
32,0,1,0.7504192,1.1008492
33,1,1,0.96584284,3.3420298
34,1,1,0.99180543,4.7960534
35,1,1,0.9508417,2.962303
36,1,1,0.99249226,4.884288
37,1,1,0.99327713,4.9955034
38,1,1,0.99399805,5.1096587
39,1,1,0.9891073,4.508713
40,1,1,0.99354595,5.036585
41,1,1,0.5161808,0.06474581
42,1,1,0.9909713,4.698283
43,1,1,0.9776324,3.777521
44,1,1,0.99378246,5.074134
45,1,1,0.9871869,4.344391
46,1,1,0.9855644,4.2235165
47,1,1,0.82876706,1.5769145
48,0,1,0.9746757,3.65034
49,1,1,0.99087924,4.6880393
50,0,0,0.05703952,-2.80528
51,1,0,0.27163544,-0.9863409
52,1,1,0.99638474,5.6189694
53,1,1,0.99711394,5.844963
54,1,1,0.9871142,4.3386617
55,1,1,0.92983717,2.5841906
56,1,1,0.90365094,2.2384653
57,1,1,0.9834804,4.086549
58,1,1,0.97427,3.6340299
59,1,1,0.99799806,6.2116427
60,1,1,0.9879567,4.4071274
61,1,1,0.9970162,5.81155
62,0,0,0.42840663,-0.2883551
63,1,1,0.98394126,4.115311
64,1,1,0.9943837,5.176457
65,1,1,0.9978834,6.155823
66,0,1,0.99673426,5.720973
67,0,0,0.2271198,-1.2246464
68,1,1,0.96729964,3.3871202
69,1,1,0.9943615,5.1724887
70,1,1,0.98515064,4.1948347
71,1,1,0.96681166,3.3718057
72,1,1,0.9900181,4.596958
73,1,1,0.99553394,5.406764
74,1,1,0.9934748,5.0255256
75,1,1,0.99719197,5.872464
76,1,0,0.43708652,-0.25299478
77,1,1,0.9754004,3.6801145
78,1,1,0.996425,5.6302195
79,1,1,0.9828163,4.0464554
80,0,0,0.11372048,-2.053289
81,1,1,0.9946673,5.228549
82,1,1,0.99679226,5.738993
83,1,1,0.9721234,3.5516944
84,1,1,0.9935015,5.0296574
85,1,1,0.9934963,5.028857
86,1,1,0.9897877,4.5738926
87,1,1,0.9798075,3.8820465
88,1,1,0.9971334,5.851757
89,0,0,0.2649517,-1.0203887
90,1,1,0.9967098,5.713518
91,1,1,0.9887199,4.4733744
92,1,1,0.95771307,3.1200712
93,1,1,0.987181,4.343923
94,0,0,0.044141334,-3.0752134
95,1,1,0.9789756,3.840826
96,1,1,0.9953447,5.3650975
97,1,1,0.9954171,5.3808384
98,1,1,0.9905359,4.6507435
99,1,1,0.97720236,3.758039
100,1,1,0.9971103,5.843696
101,1,1,0.9965545,5.667225
102,1,1,0.99599177,5.515389
103,1,1,0.9946656,5.2282286
104,1,1,0.9943007,5.161701
105,1,1,0.99152875,4.7625685
106,1,1,0.99217427,4.842478
107,1,1,0.979916,3.8875413
108,1,1,0.96185225,3.2273958
109,1,1,0.99529266,5.3539042
110,1,1,0.99659246,5.6783714
111,1,1,0.9926037,4.8993526
112,1,1,0.9958295,5.475538
113,0,0,0.21647051,-1.2863543
114,1,1,0.9950942,5.312421
115,1,1,0.8390276,1.6510108
116,0,1,0.757952,1.141484
117,1,1,0.92131305,2.4603226
118,1,1,0.9962082,5.5711155
119,1,1,0.99227303,4.8552895
120,1,1,0.9895573,4.5513573
121,1,1,0.99538124,5.372983
122,1,1,0.9879154,4.403662
123,0,0,0.4868482,-0.052619323
124,1,1,0.9960896,5.5401797
125,1,1,0.9923268,4.862323
126,1,1,0.995729,5.4516516
127,1,1,0.9929034,4.9410124
128,1,1,0.97948414,3.8658319
129,1,1,0.99675447,5.7272205
130,1,1,0.99596477,5.5086393
131,1,1,0.9953448,5.365113
132,1,1,0.99573296,5.4525642
133,1,1,0.99727875,5.903946
134,1,1,0.99450773,5.198912
135,1,1,0.99076605,4.6755905
136,1,1,0.9694081,3.45595
137,1,1,0.9953786,5.372426
138,0,1,0.92846704,2.563377
139,1,1,0.63216096,0.5414988
140,1,1,0.9170643,2.4031112
141,1,1,0.98922056,4.51928
142,1,1,0.6885367,0.7932871
143,1,1,0.91091925,2.324911
144,0,1,0.6693864,0.7054111
145,0,0,0.4716784,-0.11340766
146,1,1,0.996347,5.6085415
147,1,1,0.5265813,0.10642539
148,1,1,0.9921783,4.843004
149,1,1,0.976647,3.7334032
150,1,1,0.99401337,5.1122265
151,1,1,0.9867163,4.3078413
152,1,1,0.9340446,2.650546
153,1,1,0.99653494,5.661565
154,1,1,0.9969031,5.774259
155,1,1,0.9944582,5.189883
156,0,1,0.8622602,1.834191
157,1,1,0.8292588,1.5803832
158,1,1,0.9911848,4.7224193
159,1,1,0.8901368,2.092139
160,1,1,0.99606764,5.5345955
161,1,1,0.99500775,5.2948647
162,1,1,0.9612334,3.2106574
163,1,1,0.95360523,3.0230646
164,1,1,0.994732,5.2408276
165,1,1,0.9981457,6.288369
166,1,1,0.99810934,6.268927
167,0,0,0.22915086,-1.2131121
168,1,1,0.94758135,2.8946502
169,1,1,0.9893133,4.5280113
170,1,1,0.99605525,5.531421
171,0,1,0.9338347,2.6471434
172,1,1,0.9960865,5.5393863
173,1,1,0.9966923,5.708194
174,1,1,0.9797515,3.8792167
175,0,1,0.6992373,0.8436686
176,1,1,0.9969902,5.8028812
177,1,1,0.98132896,3.9619362
178,1,1,0.9922247,4.8490005
179,1,1,0.98599166,4.2539916
180,1,1,0.997269,5.900343
181,1,1,0.9852519,4.2017794
182,1,1,0.9500103,2.944656
183,1,1,0.99602354,5.523388
184,1,1,0.9892993,4.5266848
185,1,1,0.9340309,2.6503232
186,1,1,0.99659073,5.6778297
187,1,1,0.99712425,5.848559
188,1,1,0.9877079,4.386428
189,1,1,0.948724,2.9178953
190,1,1,0.9927142,4.9145255
191,1,1,0.98682785,4.316391
192,1,1,0.9815972,3.9766765
193,1,1,0.99523455,5.3415823
194,1,1,0.9946426,5.223914
195,0,1,0.9956345,5.429656
196,1,1,0.9962077,5.570986
197,1,1,0.94932747,2.9303699
198,1,1,0.9945551,5.2076273
199,1,1,0.98477966,4.1697807
200,1,1,0.98901004,4.4997253
201,1,1,0.98289305,4.0510135
202,0,0,0.020438068,-3.8697062
203,1,1,0.91695625,2.4016912
204,1,1,0.9911641,4.7200537
205,0,0,0.05877711,-2.7734275
206,1,1,0.9780935,3.798819
207,1,1,0.9580172,3.127605
208,1,1,0.9817085,3.982862
209,1,1,0.9840731,4.1236897
210,1,1,0.99575543,5.4578533
211,1,1,0.99302673,4.958673
212,1,1,0.9961932,5.5671415
213,1,1,0.97884846,3.8346643
214,1,1,0.99756384,6.01491
215,1,1,0.9961099,5.5454254
216,1,1,0.9891439,4.5121145
217,1,1,0.99355376,5.0377917
