index,label,pred,score,logit,text similarity,text_score,text_logit,image_score,image_logit
0,1,1,0.9890369,4.502198,0.9846228361129761,0.9864325,4.286416,0.9916413,4.7760572
1,0,1,0.5213538,0.08546714,1.0,0.083193816,-2.399723,0.9595138,3.1654649
2,0,1,0.51631397,0.06527904,1.0,0.06779412,-2.6210783,0.96483386,3.3118725
3,0,1,0.82343256,1.5397788,1.0,0.68680143,0.78520787,0.96006376,3.1797144
4,1,1,0.9934129,5.016035,0.9946730136871338,0.99489176,5.2717795,0.99193406,4.812006
5,1,1,0.9964597,5.6400037,0.9860368371009827,0.9962935,5.5939593,0.996626,5.688278
6,1,1,0.8557107,1.7801119,0.9883137345314026,0.71338934,0.91190255,0.99803203,6.2287745
7,0,1,0.5168787,0.06754059,1.0,0.044225648,-3.073217,0.98953176,4.548889
8,1,1,0.97702706,3.7501974,0.9772143959999084,0.99507576,5.308642,0.9589783,3.1517673
9,1,1,0.8332801,1.6090546,0.9930270910263062,0.9935742,5.040985,0.67298603,0.72172177
10,1,1,0.98944867,4.5408955,0.9891712069511414,0.9813644,3.9638731,0.99753284,6.0022073
11,1,1,0.988585,4.461346,0.9846614003181458,0.97833943,3.8103652,0.9988306,6.750101
12,1,1,0.85904974,1.8074198,0.996764600276947,0.7247235,0.96801424,0.99337596,5.0104094
13,1,1,0.99132085,4.7381144,0.9936164617538452,0.9873333,4.356035,0.99530846,5.357293
14,1,1,0.9868628,4.3190813,0.9910430908203125,0.9899421,4.5892825,0.98378354,4.10538
15,1,1,0.99110496,4.713327,0.9916593432426453,0.99305904,4.9633503,0.9891509,4.5127645
16,1,1,0.99422026,5.1475997,0.989593505859375,0.9901716,4.6125975,0.99826896,6.3573284
17,1,1,0.94222665,2.7917182,0.9961169958114624,0.8960679,2.1542792,0.9883853,4.4437995
18,1,1,0.975121,3.6685383,0.9956259727478027,0.9541437,3.0353026,0.9960984,5.5424767
19,1,1,0.99599564,5.5163593,0.9785505533218384,0.9945102,5.1993656,0.99748117,5.98144
