index,label,pred,score,logit,ssim,text_score,text_logit,image_score,image_logit
0,1,0,0.4999948,-2.0742631e-05,0.5975907444953918,0.99998784,11.320172,1.7880168e-06,-13.234402
1,0,1,0.5001327,0.0005306981,0.6728416085243225,0.00027699405,-8.191237,0.9999883,11.3602915
2,0,1,0.50002676,0.000107044216,0.7102939486503601,6.4975786e-05,-9.641431,0.99998856,11.378247
3,0,1,0.6576545,0.65285933,1.0,0.31690204,-0.76804554,0.99840695,6.44049
4,1,0,0.49999872,-5.1856177e-06,0.6422975063323975,0.99999225,11.772375,5.1967054e-06,-12.16748
5,1,0,0.49999872,-5.1856177e-06,0.8102573752403259,0.99999285,11.853748,4.572053e-06,-12.295544
6,1,0,0.49973583,-0.0010566928,0.8553999066352844,0.99946624,7.5349383,5.4325087e-06,-12.123104
7,0,1,0.5003284,0.0013136576,0.8418368101119995,0.000677537,-7.2963686,0.99997926,10.782408
8,1,0,0.49999353,-2.5809144e-05,0.6855903267860413,0.9999831,10.987676,3.9823376e-06,-12.433638
9,1,0,0.49999076,-3.6955564e-05,0.668049156665802,0.999979,10.769246,2.510799e-06,-12.894907
10,1,0,0.4998519,-0.0005922879,0.6332537531852722,0.99970204,8.118389,1.7968338e-06,-13.229483
11,1,0,0.49998578,-5.6804838e-05,0.695054829120636,0.9999683,10.357412,3.2888966e-06,-12.624955
12,1,0,0.49980184,-0.00079257897,0.6360468864440918,0.9996012,7.826664,2.502351e-06,-12.898277
13,1,0,0.4996359,-0.0014563072,0.6300339102745056,0.9992698,7.221466,2.0172097e-06,-13.113793
14,1,0,0.4999885,-4.6015844e-05,0.6968263983726501,0.999974,10.557138,2.9578532e-06,-12.731044
15,1,0,0.49998045,-7.820435e-05,0.79788738489151,0.9999571,10.056326,3.8432595e-06,-12.469186
16,1,0,0.49999887,-4.5299635e-06,0.7513368129730225,0.99999404,12.028119,3.7103127e-06,-12.504391
17,1,0,0.49992,-0.0003199493,0.7244040369987488,0.9998369,8.721247,3.0995047e-06,-12.684265
18,1,0,0.49997497,-0.000100140816,0.7698789238929749,0.99994755,9.855516,2.397275e-06,-12.941175
19,1,0,0.49999636,-1.4543639e-05,0.6260020732879639,0.99998903,11.416299,3.7109246e-06,-12.504226
20,0,1,0.9657129,3.3380976,1.0,0.93801826,2.7169285,0.9934076,5.0152254
21,0,1,0.50009716,0.00038866594,0.6791669130325317,0.000202211,-8.505997,0.99999213,11.748288
22,1,0,0.4999985,-5.960482e-06,0.8375030755996704,0.99999416,12.0586,2.885312e-06,-12.755875
23,1,1,0.50000066,2.622601e-06,0.7144285440444946,0.999995,12.199427,6.282876e-06,-11.977676
24,1,0,0.4999665,-0.00013400022,0.6856433749198914,0.9999306,9.575916,2.402207e-06,-12.93912
25,1,0,0.4999963,-1.4782061e-05,0.7068727016448975,0.9999902,11.532404,2.3593077e-06,-12.95714
26,0,1,0.50003326,0.00013302872,0.823340892791748,9.236562e-05,-9.289663,0.99997413,10.563216
27,1,0,0.49999472,-2.1040662e-05,0.8509795069694519,0.9999862,11.1870575,3.270811e-06,-12.630469
28,1,0,0.49997953,-8.195975e-05,0.7363302707672119,0.99995506,10.010996,4.0190253e-06,-12.424467
29,1,0,0.49999496,-2.0086967e-05,0.47690799832344055,0.9999857,11.1575165,4.2144893e-06,-12.376978
30,1,0,0.49999416,-2.3365294e-05,0.7319108247756958,0.99998605,11.177982,2.2914658e-06,-12.986317
31,1,0,0.49422416,-0.02310435,0.6199532747268677,0.9884453,4.4490423,3.0335432e-06,-12.705776
32,0,1,0.8720471,1.9191815,1.0,0.9987337,6.670432,0.74536055,1.0740194
