index,label,pred,score,logit,ssim,text_score,text_logit,image_score,image_logit
10,1,0,0.0014580784,-6.5291767,0.6157304644584656,0.0014580784,-6.5291767,0.0014580784,-6.5291767
15,1,0,0.0003368529,-7.9955273,0.5746687054634094,0.0003368529,-7.9955273,0.0003368529,-7.9955273
29,1,0,0.0053053587,-5.2337184,0.8341807126998901,0.0053053587,-5.2337184,0.0053053587,-5.2337184
62,1,0,8.8230345e-06,-11.638136,0.7257035374641418,8.8230345e-06,-11.638136,8.8230345e-06,-11.638136
66,0,1,0.9895879,4.5543175,0.6851831078529358,0.9895879,4.5543175,0.9895879,4.5543175
124,1,0,0.002699282,-5.9120665,0.7911156415939331,0.002699282,-5.9120665,0.002699282,-5.9120665
152,0,0,0.004793156,-5.3357615,0.7017667889595032,0.004793156,-5.3357615,0.004793156,-5.3357615
161,0,1,0.9999596,10.11504,1.0,0.9999596,10.11504,0.9999596,10.11504
191,1,1,0.99732435,5.9209003,0.7824612259864807,0.99732435,5.9209003,0.99732435,5.9209003
222,0,1,0.9121966,2.3407545,0.7082145810127258,0.9121966,2.3407545,0.9121966,2.3407545
261,0,0,0.019307699,-3.9277549,0.7806665897369385,0.019307699,-3.9277549,0.019307699,-3.9277549
292,0,1,0.9999504,9.911193,1.0,0.9999504,9.911193,0.9999504,9.911193
308,1,0,0.0784769,-2.4632235,0.8744974732398987,0.0784769,-2.4632235,0.0784769,-2.4632235
333,1,0,0.0005089891,-7.582575,0.7191413044929504,0.0005089891,-7.582575,0.0005089891,-7.582575
334,1,0,0.0009874824,-6.919364,0.7591144442558289,0.0009874824,-6.919364,0.0009874824,-6.919364
346,1,1,0.9704826,3.4928126,0.7053486108779907,0.9704826,3.4928126,0.9704826,3.4928126
376,1,0,0.050006896,-2.9442937,0.667091429233551,0.050006896,-2.9442937,0.050006896,-2.9442937
389,1,1,0.98752093,4.3711457,0.8235478401184082,0.98752093,4.3711457,0.98752093,4.3711457
407,0,1,0.94473,2.838668,1.0,0.94473,2.838668,0.94473,2.838668
416,1,1,0.6328184,0.544327,0.8997371792793274,0.6328184,0.544327,0.6328184,0.544327
430,1,0,0.0015288753,-6.481693,0.7910439968109131,0.0015288753,-6.481693,0.0015288753,-6.481693
451,0,1,0.99801826,6.2217712,0.8334164023399353,0.99801826,6.2217712,0.99801826,6.2217712
483,0,1,0.999803,8.532057,0.864601194858551,0.999803,8.532057,0.999803,8.532057
517,0,0,0.11001809,-2.0905564,0.6394150853157043,0.11001809,-2.0905564,0.11001809,-2.0905564
520,0,0,0.0008558631,-7.062544,0.8768261671066284,0.0008558631,-7.062544,0.0008558631,-7.062544
535,1,0,0.04759385,-2.996288,0.7721019983291626,0.04759385,-2.996288,0.04759385,-2.996288
581,1,0,0.000552555,-7.500405,0.8595925569534302,0.000552555,-7.500405,0.000552555,-7.500405
583,0,1,0.9998808,9.035048,1.0,0.9998808,9.035048,0.9998808,9.035048
596,0,1,0.99292904,4.944659,0.8501377105712891,0.99292904,4.944659,0.99292904,4.944659
608,0,1,0.9996387,7.925411,1.0,0.9996387,7.925411,0.9996387,7.925411
610,1,0,0.08604793,-2.3628736,0.7329944372177124,0.08604793,-2.3628736,0.08604793,-2.3628736
612,0,1,0.9931611,4.9782724,0.8970522284507751,0.9931611,4.9782724,0.9931611,4.9782724
630,0,1,0.99290717,4.9415474,1.0,0.99290717,4.9415474,0.99290717,4.9415474
647,1,0,0.0010685842,-6.8403516,0.8580658435821533,0.0010685842,-6.8403516,0.0010685842,-6.8403516
672,0,1,0.8774799,1.9687791,0.8747859597206116,0.8774799,1.9687791,0.8774799,1.9687791
686,1,1,0.75120646,1.1050568,0.816364586353302,0.75120646,1.1050568,0.75120646,1.1050568
702,1,0,3.3317105e-05,-10.309406,0.6737097501754761,3.3317105e-05,-10.309406,3.3317105e-05,-10.309406
