index,label,pred,score,logit,text similarity,text_score,text_logit,image_score,image_logit,hotflip_flips
0,1,1,0.99907744,6.9874344,1.0000001192092896,0.99998784,11.314313,0.99907744,6.9874034,0
1,0,0,0.00030140154,-8.106766,1.0,0.00030140154,-8.106766,0.99948287,7.566778,0
2,0,0,6.996064e-05,-9.567508,1.0,6.996064e-05,-9.567508,0.9996202,7.8756423,0
3,0,0,0.36138758,-0.56934667,1.000000238418579,0.36138758,-0.5693468,0.99871075,6.652421,0
4,1,1,0.99915886,7.0799103,1.0000001192092896,0.9999924,11.784372,0.99915886,7.079968,0
5,1,1,0.9997979,8.50645,1.0,0.99999166,11.689812,0.9997979,8.506106,0
6,1,1,0.9993771,7.3804564,1.0000001192092896,0.99955624,7.7198577,0.9993771,7.3804083,0
7,0,0,0.00058021833,-7.4515257,1.0,0.00058021833,-7.4515257,0.9966761,5.703272,0
8,1,0,0.39164206,-0.44041508,1.0,0.99998236,10.942433,0.39164206,-0.44041508,0
9,1,1,0.98365283,4.097218,1.0,0.9999815,10.896214,0.98365283,4.0972166,0
10,1,1,0.99955636,7.7200594,1.0000001192092896,0.99967825,8.041411,0.99955636,7.720233,0
11,1,1,0.9995765,7.766555,1.0000001192092896,0.9999722,10.492346,0.9995765,7.7665205,0
12,1,1,0.9995616,7.7319584,1.0000001192092896,0.9995616,7.7318926,0.99975795,8.325975,0
13,1,1,0.99910885,7.022107,1.0,0.99910885,7.0221806,0.99958295,7.781934,0
14,1,1,0.99757105,6.0178647,1.000000238418579,0.99997604,10.637885,0.99757105,6.017889,0
15,1,1,0.9988643,6.7793636,1.0000001192092896,0.9999558,10.0248785,0.9988643,6.7793503,0
16,1,1,0.999579,7.772486,1.000000238418579,0.9999945,12.118919,0.999579,7.7724433,0
17,1,1,0.9987508,6.6840067,1.0,0.99984086,8.745662,0.9987508,6.6840286,0
18,1,1,0.9987464,6.6804776,1.0,0.99994683,9.841739,0.9987464,6.680525,0
19,1,1,0.9997906,8.471097,0.9999998807907104,0.99999,11.510277,0.9997906,8.47126,0
20,0,1,0.8986311,2.1821063,1.0,0.8986311,2.1821067,0.99350184,5.0297174,0
21,0,0,0.00024916173,-8.297159,1.0000001192092896,0.00024916173,-8.297159,0.99884844,6.7655306,0
22,1,1,0.99647313,5.643812,1.0,0.9999944,12.082846,0.99647313,5.643824,0
23,1,1,0.9996722,8.022701,1.0,0.99999523,12.25165,0.9996722,8.022543,0
24,1,1,0.99595356,5.505863,1.0,0.99993396,9.6253605,0.99595356,5.5058556,0
25,1,1,0.89078635,2.0987985,0.9999998211860657,0.99999106,11.620619,0.89078635,2.0987988,0
26,0,0,8.3064806e-05,-9.395806,1.0,8.3064806e-05,-9.395806,0.00040570603,-7.809476,0
27,1,1,0.9929188,4.943204,1.0,0.99998546,11.139532,0.9929188,4.9431996,0
28,1,1,0.9949674,5.286773,1.0,0.99995613,10.033478,0.9949674,5.2867684,0
29,1,1,0.99936646,7.3635573,1.0000001192092896,0.9999863,11.201134,0.99936646,7.3635883,0
30,1,1,0.99969614,8.098625,1.0000001192092896,0.9999846,11.079694,0.99969614,8.098423,0
31,1,1,0.98740166,4.361512,1.0,0.98740166,4.3615127,0.9973454,5.9287696,0
32,0,1,0.7437736,1.0656751,1.0,0.998694,6.639456,0.7437736,1.0656753,0
33,1,1,0.99937195,7.372256,1.0,0.9999758,10.628438,0.99937195,7.3722687,0
34,1,1,0.8874506,2.0649605,1.0,0.99999225,11.771835,0.8874506,2.06496,0
35,1,1,0.92575884,2.523295,1.0000001192092896,0.99968195,8.053027,0.92575884,2.523294,0
36,1,1,0.9977442,6.0919933,1.0,0.9999492,9.887496,0.9977442,6.0919747,0
37,1,1,0.9985581,6.5403533,1.0000001192092896,0.9999912,11.64504,0.9985581,6.540342,0
38,1,1,0.99938977,7.4010606,1.0,0.9999926,11.812449,0.99938977,7.401041,0
39,1,1,0.99957806,7.770222,1.0000001192092896,0.99992716,9.52751,0.99957806,7.7701254,0
40,1,1,0.9991835,7.1096373,1.0000001192092896,0.99998486,11.098154,0.9991835,7.109685,0
41,1,0,0.267588,-1.0068947,1.0,0.267588,-1.0068947,0.99944276,7.491935,0
42,1,1,0.9996941,8.091976,1.0000001192092896,0.999933,9.611216,0.9996941,8.091757,0
43,1,1,0.99213284,4.83716,1.0000001192092896,0.9998995,9.204877,0.99213284,4.837152,0
44,1,1,0.9989465,6.854572,1.0,0.99997306,10.519861,0.9989465,6.854495,0
45,1,1,0.6667102,0.69334304,1.0,0.9999852,11.122445,0.6667102,0.6933433,0
46,1,1,0.99780136,6.117717,1.0,0.9999815,10.898897,0.99780136,6.1176977,0
47,1,1,0.99748373,5.9824586,1.0,0.99748373,5.982457,0.9982047,6.3208113,0
48,0,0,0.062837854,-2.7022986,1.0000001192092896,0.062837854,-2.7022986,0.9975914,6.026283,0
49,1,1,0.99914956,7.068907,0.9999999403953552,0.9999751,10.598863,0.99914956,7.068942,0
50,0,0,0.00014507817,-8.838093,1.0000001192092896,0.00014507817,-8.838093,0.97650325,3.7271144,0
51,1,0,0.10987768,-2.0919912,1.0,0.10987768,-2.0919912,0.99915004,7.0694823,0
52,1,1,0.99956936,7.7497993,1.0,0.99998593,11.168291,0.99956936,7.7496963,0
53,1,1,0.9972867,5.906864,1.0000001192092896,0.9999933,11.913854,0.9972867,5.906866,0
54,1,1,0.99401045,5.111731,1.0000001192092896,0.99998784,11.320308,0.99401045,5.111724,0
55,1,1,0.9988293,6.7489867,1.000000238418579,0.9993405,7.3233557,0.9988293,6.748995,0
56,1,1,0.9971021,5.8408604,1.0000001192092896,0.99998975,11.482272,0.9971021,5.840863,0
57,1,1,0.99912757,7.0433517,0.9999998211860657,0.99998033,10.839321,0.99912757,7.043277,0
58,1,1,0.99969184,8.084597,1.0000001192092896,0.9999901,11.527977,0.99969184,8.084579,0
59,1,1,0.99950576,7.6119914,1.0000001192092896,0.9999739,10.555075,0.99950576,7.6119347,0
60,1,1,0.9997993,8.513555,0.9999999403953552,0.99995565,10.024468,0.9997993,8.513265,0
61,1,1,0.99876606,6.696312,1.0,0.99999523,12.253758,0.99876606,6.696326,0
62,0,0,0.00088270515,-7.031636,1.0000001192092896,0.007540351,-4.8799176,0.00088270515,-7.031636,0
63,1,1,0.9972209,5.882836,1.0000001192092896,0.9999882,11.34879,0.9972209,5.882824,0
64,1,0,2.4244835e-06,-12.92989,1.0,0.9999664,10.299091,2.4244835e-06,-12.92989,0
65,1,1,0.9995572,7.721943,1.0000001192092896,0.9999831,10.986337,0.9995572,7.722045,0
66,0,1,0.999688,8.072289,1.0,0.9999745,10.577571,0.999688,8.07233,0
67,0,0,0.0011259688,-6.787985,1.0000001192092896,0.0011259688,-6.787985,0.6257624,0.51408005,0
68,1,1,0.9994491,7.5033593,1.0,0.99984384,8.764326,0.9994491,7.503351,0
69,1,1,0.998154,6.292878,1.0,0.99996233,10.187709,0.998154,6.292911,0
70,1,1,0.9992415,7.183371,1.0,0.99997294,10.515877,0.9992415,7.1834154,0
71,1,1,0.99920386,7.13494,1.0000001192092896,0.9998752,8.98837,0.99920386,7.134865,0
72,1,1,0.9976286,6.041913,1.0000001192092896,0.99997663,10.666799,0.9976286,6.041903,0
73,1,1,0.9856332,4.228364,1.0000001192092896,0.99999344,11.937035,0.9856332,4.228363,0
74,1,1,0.9997446,8.272401,1.0000001192092896,0.9999492,9.888382,0.9997446,8.272408,0
75,1,1,0.99891746,6.8273625,1.0000001192092896,0.9999832,10.996872,0.99891746,6.8272905,0
76,1,0,0.015125584,-4.1761265,1.0,0.015125584,-4.1761265,0.030410416,-3.4620876,0
77,1,1,0.99921143,7.144501,1.0,0.99997544,10.614116,0.99921143,7.1445,0
78,1,1,0.98989666,4.584734,1.0,0.9999912,11.634045,0.98989666,4.5847287,0
79,1,1,0.998398,6.4349027,0.9999999403953552,0.99997973,10.806519,0.998398,6.4348803,0
80,0,1,0.7604907,1.1553718,1.0,0.7604907,1.1553718,0.9981725,6.30302,0
81,1,1,0.99983716,8.72258,1.0,0.99999416,12.059826,0.99983716,8.722646,0
82,1,1,0.99679476,5.739758,1.0000001192092896,0.9999865,11.214443,0.99679476,5.7397394,0
83,1,1,0.9995739,7.7603784,0.9999999403953552,0.9998989,9.200091,0.9995739,7.760477,0
84,1,1,0.9987472,6.681144,1.0,0.9999682,10.355906,0.9987472,6.6811714,0
85,1,1,0.9995272,7.656399,0.9999998807907104,0.9999795,10.795906,0.9995272,7.6564894,0
86,1,1,0.99792284,6.174673,1.0,0.9999838,11.030732,0.99792284,6.174637,0
87,1,1,0.9996618,7.9915447,1.0,0.9999025,9.235109,0.9996618,7.9915957,0
88,1,1,0.9992562,7.202986,1.0000001192092896,0.99998915,11.433427,0.9992562,7.203051,0
89,0,0,0.0043083895,-5.4428735,1.0,0.0043083895,-5.4428735,0.31184024,-0.79153013,0
90,1,1,0.99902165,6.9286637,0.9999998807907104,0.9999751,10.601036,0.99902165,6.9287243,0
91,1,1,0.9993912,7.4034085,1.0000001192092896,0.9999485,9.874026,0.9993912,7.4033337,0
92,1,1,0.954607,3.045942,1.0000001192092896,0.9999591,10.104996,0.954607,3.0459414,0
93,1,1,0.9967434,5.723804,1.0000001192092896,0.9999931,11.88427,0.9967434,5.7237816,0
94,0,0,5.3217595e-05,-9.841068,0.9999998807907104,5.3217595e-05,-9.841068,0.9953211,5.3600116,0
95,1,0,2.9338642e-06,-12.739187,1.0,0.99994886,9.880779,2.9338642e-06,-12.739187,0
