index,label,pred,score,logit,ssim,text similarity,text_score,text_logit,image_score,image_logit
0,1,1,0.9999862,11.188781,0.6104315519332886,0.997553288936615,0.9999862,11.189602,0.9987835,6.71054
1,0,1,0.9993425,7.32641,1.0,1.0,0.0003211682,-8.043224,0.9993425,7.32635
2,0,1,0.99966407,7.9982667,1.0,1.0,5.7346566e-05,-9.76634,0.99966407,7.9983244
3,0,1,0.9983891,6.4293656,1.0,1.0,0.2981506,-0.8561201,0.9983891,6.4293613
4,1,1,0.9999914,11.66571,0.6488233804702759,0.9863889217376709,0.9999914,11.664507,0.9995253,7.6523404
5,1,1,0.99999213,11.752723,0.8204737305641174,0.995552122592926,0.99999213,11.758173,0.9997993,8.513238
6,1,1,0.99894685,6.854912,0.8623629808425903,0.9997686147689819,0.99894685,6.8548803,0.97859347,3.822423
7,0,1,0.99660504,5.682062,1.0,1.0,0.0005094417,-7.5816855,0.99660504,5.6820707
8,1,1,0.99998415,11.05202,0.7014119029045105,0.9970648288726807,0.99998415,11.050207,0.0078365905,-4.841084
9,1,1,0.99998,10.818401,0.6787770390510559,0.9964068531990051,0.99998,10.815927,0.99386567,5.087695
10,1,1,0.99969375,8.090807,0.6449282765388489,0.9999126195907593,0.99969375,8.090723,0.99957055,7.7526555
11,1,1,0.99990964,9.311611,0.7053030729293823,0.9977660179138184,0.99990964,9.311491,0.9996909,8.081242
12,1,1,0.99960893,7.846243,0.640508770942688,0.9929018020629883,0.99960893,7.8460984,0.9893638,4.5328007
13,1,1,0.9990313,6.938592,0.64176344871521,0.9932675957679749,0.9990313,6.938586,0.8062236,1.4256563
14,1,1,0.99995387,9.983914,0.7100931406021118,0.978113055229187,0.99995387,9.983613,0.98529774,4.2049446
15,1,1,0.9999509,9.921312,0.8030410408973694,0.9992325901985168,0.9999509,9.921306,0.9988888,6.8011446
16,1,1,0.9999939,12.010553,0.7544548511505127,0.9984217882156372,0.9999939,12.011119,0.99960464,7.8353243
17,1,1,0.99971193,8.152021,0.7424038052558899,0.9979889988899231,0.99971193,8.152205,0.9990796,6.9898057
18,1,1,0.99989724,9.183027,0.7826808094978333,0.9844942092895508,0.99989724,9.183443,0.998701,6.644839
19,1,1,0.9999839,11.037094,0.6416959762573242,0.9814231991767883,0.9999839,11.040331,0.99979633,8.498882
20,0,1,0.9935262,5.0335,1.0,1.0,0.9082764,2.2927692,0.9935262,5.0335035
21,0,1,0.99840313,6.4381127,1.0,1.0,0.00027847665,-8.185898,0.99840313,6.4381056
22,1,1,0.99999416,12.050559,0.8504621982574463,0.9993404746055603,0.99999416,12.043254,0.99683326,5.7518845
23,1,1,0.9999937,11.972087,0.7291812896728516,0.9855180382728577,0.9999937,11.978086,0.9996923,8.086031
24,1,1,0.99988496,9.070142,0.7107672095298767,0.9951943755149841,0.99988496,9.069773,0.99575967,5.4588733
25,1,1,0.9999831,10.986541,0.7160440683364868,0.9974970817565918,0.9999831,10.987308,0.76030564,1.154356
26,0,1,0.99995995,10.125234,0.822290301322937,0.9998775720596313,8.464622e-05,-9.3769455,0.99995995,10.125544
27,1,1,0.9999788,10.76058,0.8537863492965698,0.9976440668106079,0.9999788,10.760867,0.98412275,4.1268625
28,1,1,0.9999174,9.401273,0.7457836270332336,0.9930428266525269,0.9999174,9.40123,0.9961569,5.5576067
29,1,1,0.9999825,10.951935,0.4823925793170929,0.9961631894111633,0.9999825,10.951327,0.99937785,7.3817677
30,1,1,0.99997437,10.571721,0.7457733750343323,0.9855431318283081,0.99997437,10.569925,0.9997545,8.311946
31,1,1,0.98861396,4.4639163,0.6283274292945862,0.9986238479614258,0.98861396,4.4639153,0.96433663,3.2973168
32,0,1,0.9987135,6.6545377,1.0,1.0,0.9987135,6.6545057,0.749852,1.0978231
33,1,1,0.99996006,10.128215,0.8501646518707275,0.9967565536499023,0.99996006,10.128778,0.9993562,7.3474264
34,1,1,0.9999893,11.442565,0.7550575733184814,0.99933260679245,0.9999893,11.445362,0.9913368,4.739976
35,1,1,0.99957854,7.7713537,0.7132755517959595,0.9990485906600952,0.99957854,7.7713575,0.38489306,-0.46883062
36,1,1,0.9999511,9.926179,0.8020391464233398,0.9999128580093384,0.9999511,9.926557,0.9973132,5.9167395
37,1,1,0.99998784,11.3174,0.5609243512153625,0.9992671012878418,0.99998784,11.315525,0.99857414,6.551588
38,1,1,0.9999777,10.711254,0.7883426547050476,0.9897391200065613,0.9999777,10.712839,0.9995436,7.691683
39,1,1,0.9999201,9.435028,0.7877507209777832,0.9995675683021545,0.9999201,9.435464,0.999524,7.6496286
40,1,1,0.99997747,10.700616,0.6203578114509583,0.9943156242370605,0.99997747,10.700979,0.9991959,7.12495
41,1,0,0.2964694,-0.8641674,0.6638562083244324,0.9825008511543274,0.2964694,-0.8641674,0.08031463,-2.4380798
42,1,1,0.99993587,9.654463,0.6463543772697449,0.9971884489059448,0.99993587,9.655176,0.99965656,7.9760885
43,1,1,0.999892,9.133238,0.6301990151405334,0.9973790645599365,0.999892,9.133183,0.98938274,4.5345993
44,1,1,0.99995375,9.981334,0.6813111305236816,0.9993271231651306,0.99995375,9.982068,0.9987226,6.661699
45,1,1,0.99997306,10.521823,0.6863080859184265,0.9986667633056641,0.99997306,10.522605,0.3540107,-0.6014558
46,1,1,0.999969,10.381673,0.6621174216270447,0.9973686933517456,0.999969,10.382584,0.9981806,6.307432
47,1,1,0.9980095,6.2173786,0.7581260204315186,0.9975208640098572,0.9980095,6.217373,0.9268569,2.5393815
48,0,1,0.99773055,6.085947,1.0,1.0,0.058064416,-2.7863839,0.99773055,6.0859346
49,1,1,0.9999695,10.397177,0.7271831035614014,0.9998841881752014,0.9999695,10.39689,0.9990772,6.9871373
50,0,1,0.92221606,2.4728446,1.0,1.0,0.00014950901,-8.808004,0.92221606,2.4728436
51,1,0,0.12170445,-1.9763875,0.6702521443367004,0.9993789792060852,0.12170445,-1.9763875,0.0037102185,-5.5929475
52,1,1,0.9999838,11.029714,0.7156338691711426,0.9992432594299316,0.9999838,11.031668,0.99950814,7.616761
53,1,1,0.9999914,11.66571,0.7816020250320435,0.9900676012039185,0.9999914,11.662138,0.99751127,5.9935164
54,1,1,0.9999832,10.993608,0.688118040561676,0.9959384799003601,0.9999832,10.996811,0.99358964,5.0434
55,1,1,0.9887916,4.479819,0.8933671116828918,0.9960620999336243,0.9887916,4.4798136,0.6811667,0.7591386
56,1,1,0.999964,10.231922,0.8275637030601501,0.976119339466095,0.999964,10.2321,0.9976063,6.032505
57,1,1,0.9999671,10.321952,0.8518948554992676,0.9980074167251587,0.9999671,10.322717,0.99904615,6.9541235
58,1,1,0.99998677,11.2328415,0.6968842148780823,0.9821775555610657,0.99998677,11.233969,0.9997347,8.234442
59,1,1,0.9999614,10.161603,0.752014696598053,0.9978692531585693,0.9999614,10.160284,0.9995598,7.727952
60,1,1,0.9999343,9.630585,0.8470942378044128,0.9957014322280884,0.9999343,9.630564,0.99979454,8.490221
61,1,1,0.9999938,11.991136,0.7472773194313049,1.0,0.9999938,11.986954,0.99837023,6.417675
62,0,0,0.011322445,-4.469581,0.5232561230659485,0.9992544054985046,0.011322445,-4.469581,0.0011518648,-6.7652206
63,1,1,0.9999831,10.986541,0.580829918384552,0.9983768463134766,0.9999831,10.990067,0.99789435,6.1610255
64,1,1,0.9999715,10.465893,0.6970582604408264,0.9937579035758972,0.9999715,10.465326,0.26951706,-0.9970741
65,1,1,0.9999821,10.931732,0.7401154041290283,0.99964439868927,0.9999821,10.930771,0.9991473,7.066327
66,0,1,0.99997604,10.639056,1.0,1.0,0.99997604,10.640203,0.99968827,8.073105
67,0,1,0.7468087,1.0816637,1.0,1.0,0.0010060383,-6.9007287,0.7468087,1.0816637
68,1,1,0.99928755,7.2460823,0.716394305229187,0.988950252532959,0.99928755,7.246008,0.9865155,4.292644
69,1,1,0.9999615,10.164695,0.8194767236709595,0.9938026070594788,0.9999615,10.164167,0.9947042,5.2355275
70,1,1,0.9999654,10.2724695,0.7056140899658203,0.9974595308303833,0.9999654,10.274079,0.9992888,7.247919
71,1,1,0.9998093,8.564748,0.7014520168304443,0.997481644153595,0.9998093,8.564699,0.99953365,7.6701326
72,1,1,0.9999596,10.116344,0.6318966746330261,0.9976137280464172,0.9999596,10.116945,0.99778455,6.1100817
73,1,1,0.9999932,11.899327,0.8031269311904907,0.9923757910728455,0.9999932,11.896982,0.98778665,4.3929334
74,1,1,0.999918,9.408514,0.6514275074005127,0.9943078756332397,0.999918,9.408371,0.99973863,8.249388
75,1,1,0.9999782,10.732877,0.6902341246604919,0.9964393973350525,0.9999782,10.73074,0.99832827,6.392251
76,1,0,0.030806193,-3.4487488,1.0,1.0,0.018904602,-3.9492643,0.030806193,-3.4487488
77,1,1,0.9999665,10.303997,0.7264213562011719,0.9965216517448425,0.9999665,10.302605,0.9989548,6.8624525
78,1,1,0.9999907,11.585667,0.7899074554443359,0.997304379940033,0.9999907,11.583946,0.9891856,4.515995
79,1,1,0.9999691,10.385527,0.6031848788261414,0.9971247315406799,0.9999691,10.386154,0.9982778,6.3624134
80,0,1,0.9981579,6.2950153,1.0,1.0,0.7004908,0.84963584,0.9981579,6.295042
81,1,1,0.9999931,11.881935,0.6040883660316467,0.9990485310554504,0.9999931,11.881451,0.9998292,8.675167
82,1,1,0.99998605,11.180198,0.8341363072395325,0.991144061088562,0.99998605,11.183417,0.9974796,5.9808006
83,1,1,0.99981195,8.578601,0.7465251684188843,0.9981723427772522,0.99981195,8.578544,0.9995826,7.780877
84,1,1,0.99996006,10.128215,0.6526234745979309,0.9910006523132324,0.99996006,10.128382,0.9991671,7.0896697
85,1,1,0.99997735,10.695338,0.7215291857719421,0.9972177147865295,0.99997735,10.697231,0.99947923,7.559645
86,1,1,0.9999845,11.074835,0.640870988368988,0.9977544546127319,0.9999845,11.072513,0.9975025,5.989983
87,1,1,0.99986017,8.874926,0.6265467405319214,0.9997140169143677,0.99986017,8.875093,0.9996375,7.9220877
88,1,1,0.999985,11.106089,0.6978293061256409,0.9973894357681274,0.999985,11.10961,0.99963605,7.9180975
89,0,1,0.999967,10.318335,0.5058517456054688,0.9999163746833801,0.0039081406,-5.5407777,0.999967,10.31975
90,1,1,0.99996233,10.186605,0.8068812489509583,0.9995014071464539,0.99996233,10.187559,0.99918765,7.114794
91,1,1,0.9999337,9.621551,0.6461648344993591,0.9877817034721375,0.9999337,9.620999,0.99932563,7.3011026
92,1,1,0.9999349,9.639701,0.6822738647460938,0.9993493556976318,0.9999349,9.638879,0.93000036,2.5866952
93,1,1,0.9999938,11.991136,0.6778075695037842,0.9997231960296631,0.9999938,11.994963,0.9972308,5.88643
94,0,1,0.9769652,3.7474444,1.0,1.0,5.7467e-05,-9.764242,0.9769652,3.7474442
95,1,1,0.9999385,9.696217,0.6379716396331787,0.9947358965873718,0.9999385,9.695831,0.079955,-2.4429586
96,1,1,0.9999583,10.084411,0.6671079397201538,0.9963505864143372,0.9999583,10.084197,0.9543483,3.039988
97,1,1,0.9999752,10.604822,0.8281857967376709,0.9964957237243652,0.9999752,10.6048565,0.99901235,6.9192286
98,1,1,0.999977,10.679672,0.6311832666397095,0.9980610609054565,0.999977,10.681751,0.99937326,7.374322
99,1,1,0.9990688,6.9781013,0.7229083776473999,0.9996950626373291,0.9990688,6.9780617,0.0013373692,-6.6157126
100,1,1,0.9999821,10.931732,0.7466970682144165,0.997581958770752,0.9999821,10.933245,0.014911629,-4.19059
101,1,1,0.99998534,11.130186,0.6795297861099243,0.9997473359107971,0.99998534,11.129528,0.9989317,6.8406825
102,1,1,0.99999297,11.8648405,0.7169541120529175,0.9983342289924622,0.99999297,11.864061,0.995896,5.4916716
103,1,1,0.9999689,10.377833,0.911849856376648,0.9954245090484619,0.9999689,10.376974,0.9977672,6.102245
104,1,1,0.99998116,10.879771,0.6295672655105591,0.9932246208190918,0.99998116,10.882839,0.999853,8.825165
105,1,1,0.99994445,9.798144,0.64724200963974,0.9938022494316101,0.99994445,9.799023,0.9991855,7.112173
106,1,1,0.99994993,9.902081,0.8678408861160278,0.9998411536216736,0.99994993,9.902721,0.99695045,5.789708
107,1,1,0.9999672,10.325582,0.7319368124008179,0.999780535697937,0.9999672,10.3269005,0.999057,6.965453
108,1,1,0.99975187,8.301293,0.7407748699188232,0.997222363948822,0.99975187,8.301067,0.99818856,6.3118496
109,1,1,0.9999913,11.651917,0.5861562490463257,0.9975569248199463,0.9999913,11.651505,0.77412665,1.2317607
110,1,1,0.9999869,11.241892,0.667337954044342,0.9967308640480042,0.9999869,11.242489,0.99965036,7.9582396
111,1,1,0.99998415,11.05202,0.7913814187049866,0.9999027848243713,0.99998415,11.048343,0.999566,7.7420855
112,1,1,0.9999896,11.476467,0.8560501337051392,0.9947686195373535,0.9999896,11.4763565,0.99786097,6.1452465
113,0,1,0.9428391,2.8030252,1.0,1.0,0.094550274,-2.2593,0.9428391,2.8030243
114,1,1,0.99994266,9.76646,0.771109402179718,0.9993786811828613,0.99994266,9.766823,0.39916378,-0.40895063
115,1,1,0.9997029,8.121046,0.6841089129447937,0.9970516562461853,0.9997029,8.121216,0.9980198,6.2226043
116,0,1,0.99977905,8.417334,1.0,1.0,0.9996599,7.9859495,0.99977905,8.417481
117,1,1,0.9996928,8.087697,0.7539915442466736,0.9973625540733337,0.9996928,8.087642,0.99907804,6.988071
118,1,1,0.9999052,9.263948,0.5453022122383118,0.9916715025901794,0.9999052,9.263634,0.9995153,7.631425
119,1,1,0.99997294,10.517408,0.8701052665710449,0.9918220043182373,0.99997294,10.517473,0.9935256,5.0334053
120,1,1,0.9997569,8.321682,0.835257351398468,0.9995059370994568,0.9997569,8.321615,0.9996482,7.952273
121,1,1,0.9999881,11.337203,0.6895372271537781,0.9960825443267822,0.9999881,11.341425,0.9995204,7.642083
122,1,1,0.99991894,9.420212,0.7395797371864319,0.998252809047699,0.99991894,9.420178,0.9995615,7.7317815
123,0,1,0.9737386,3.613043,1.0,1.0,0.9737386,3.6130424,0.9611477,3.2083616
124,1,1,0.99998534,11.130186,0.6696665287017822,0.9987705945968628,0.99998534,11.132384,0.99960846,7.8450665
125,1,1,0.99998796,11.327252,0.6470689177513123,0.9966687560081482,0.99998796,11.324894,0.9977696,6.1033554
126,1,1,0.99998295,10.979524,0.6990436911582947,0.9978248476982117,0.99998295,10.979736,0.9989869,6.893797
127,1,1,0.99991643,9.389793,0.8346353769302368,0.9931096434593201,0.99991643,9.390091,0.9951147,5.316633
128,1,1,0.9999422,9.758179,0.7400103807449341,0.9984691739082336,0.9999422,9.758705,0.9972613,5.897547
129,1,1,0.99998033,10.83642,0.7772936820983887,0.9988159537315369,0.99998033,10.835911,0.9985121,6.508941
130,1,1,0.99999416,12.050559,0.7832866907119751,0.9995879530906677,0.99999416,12.045549,0.9991498,7.069195
131,1,1,0.99994624,9.830864,0.7756783366203308,1.0000001192092896,0.99994624,9.831318,0.9929172,4.9429765
132,1,1,0.9999788,10.76058,0.7089726328849792,0.9973981380462646,0.9999788,10.7620945,0.99525154,5.345181
133,1,1,0.9999919,11.722869,0.8117886781692505,0.9970815777778625,0.9999919,11.723305,0.9998,8.516821
134,1,1,0.9999646,10.248617,0.7029033899307251,0.9897447228431702,0.9999646,10.247647,0.9998068,8.551279
135,1,1,0.999967,10.318335,0.6418570280075073,0.99933922290802,0.999967,10.319053,0.9993777,7.3815393
136,1,1,0.9997137,8.15825,0.7874295711517334,0.997961163520813,0.9997137,8.158155,0.999169,7.092019
137,1,1,0.99998546,11.13835,0.8791918754577637,0.9972633719444275,0.99998546,11.141169,0.9996704,8.017193
138,0,1,0.995666,5.4369273,1.0,1.0,0.995666,5.4369206,0.99213856,4.837901
139,1,1,0.99907863,6.9887285,0.7804481983184814,0.9999710321426392,0.99907863,6.9887843,0.9779146,3.7905025
140,1,1,0.9999597,10.119299,0.6893996596336365,0.9998859763145447,0.9999597,10.120026,0.9948361,5.2608767
141,1,1,0.9999193,9.424633,0.8054777979850769,0.9964775443077087,0.9999193,9.424467,0.9998017,8.5252495
142,1,1,0.9978514,6.1407747,0.727402925491333,0.9999447464942932,0.9978514,6.140771,0.99552035,5.403735
143,1,1,0.9183692,2.4203925,0.5198329091072083,0.9985924363136292,0.9183692,2.420392,0.15626857,-1.6862581
144,0,1,0.99782133,6.12686,1.0,1.0,0.99782133,6.1268344,0.0019498772,-6.238037
145,0,0,0.02104827,-3.839664,0.5215704441070557,0.9961357712745667,0.02104827,-3.839664,0.012219356,-4.3924394
146,1,1,0.9999883,11.357406,0.7967119812965393,0.9998742938041687,0.9999883,11.361207,0.99950993,7.6203575
147,1,1,0.99303895,4.96044,0.7846507430076599,0.9911623597145081,0.99303895,4.960438,0.9597262,3.1709466
148,1,1,0.9999757,10.624241,0.740240752696991,0.9821816682815552,0.9999757,10.622894,0.9994037,7.4241495
149,1,1,0.9993943,7.408516,0.7546014189720154,0.9987627863883972,0.9993943,7.4085593,0.99924445,7.187336
150,1,1,0.99996686,10.314731,0.7584510445594788,0.9999032020568848,0.99996686,10.316415,0.9976043,6.031655
151,1,1,0.9999794,10.789073,0.7428340315818787,0.9875865578651428,0.9999794,10.791105,0.9983303,6.393463
152,1,1,0.98793447,4.405264,0.6880996823310852,0.9998035430908203,0.98793447,4.405262,0.49771902,-0.00912407
153,1,1,0.99998903,11.420586,0.7759035229682922,0.9947366714477539,0.99998903,11.418093,0.9967182,5.716093
154,1,1,0.99998856,11.378026,0.7789299488067627,0.9982789158821106,0.99998856,11.376086,0.9990125,6.9193296
155,1,1,0.99998677,11.2328415,0.6736728549003601,0.999951958656311,0.99998677,11.231812,0.505094,0.020376787
156,0,1,0.9991561,7.076653,1.0,1.0,0.99842525,6.4520493,0.9991561,7.076606
157,1,1,0.9284555,2.5632024,0.6755840182304382,0.9947721362113953,0.9284555,2.5632021,0.9040278,2.2428021
158,1,1,0.99999106,11.624888,0.8094574213027954,0.9975394606590271,0.99999106,11.619545,0.9992754,7.2291746
159,1,1,0.60652065,0.43271017,0.7095673084259033,0.9909491539001465,0.60652065,0.43271032,0.0028464007,-5.8588495
160,1,1,0.9999871,11.2602415,0.8387851715087891,0.9984834790229797,0.9999871,11.264446,0.9988912,6.803335
161,1,1,0.9999794,10.789073,0.7556056976318359,0.9975340366363525,0.9999794,10.787604,0.9994752,7.5518665
162,1,1,0.9967945,5.7396836,0.5922948718070984,0.9998412132263184,0.9967945,5.739672,0.11001565,-2.0905812
163,1,1,0.9996964,8.09941,0.6126608848571777,0.9938362836837769,0.9996964,8.099152,0.99939513,7.4099283
164,1,1,0.9999902,11.535656,0.6086714863777161,0.9986842274665833,0.9999902,11.536993,0.99889284,6.8048234
165,1,1,0.9999914,11.66571,0.855305016040802,0.9962266683578491,0.9999914,11.667099,0.9995222,7.64586
166,1,1,0.9999944,12.092232,0.60496586561203,0.9971745610237122,0.9999944,12.102034,0.9993656,7.362255
167,0,1,0.99996984,10.408965,0.4871470034122467,0.9999663233757019,0.001683469,-6.385214,0.99996984,10.410453
168,1,1,0.999647,7.9487495,0.7801513075828552,0.9886786937713623,0.999647,7.9487376,0.94123393,2.7736273
169,1,1,0.9999913,11.651917,0.7297019958496094,0.9978890419006348,0.9999913,11.653435,0.8800975,1.9933535
170,1,1,0.99999046,11.560349,0.6716343760490417,0.9953768849372864,0.99999046,11.556512,0.9974273,5.9602127
171,0,1,0.9952518,5.345225,1.0,1.0,0.85861564,1.8038392,0.9952518,5.345237
172,1,1,0.99998856,11.378026,0.6632568836212158,0.9979046583175659,0.99998856,11.379253,0.9988386,6.7569704
173,1,1,0.99998057,10.848616,0.843541145324707,0.9998432993888855,0.99998057,10.847628,0.99898034,6.887323
174,1,1,0.9999349,9.639701,0.7625866532325745,0.9982811212539673,0.9999349,9.6399355,0.9980725,6.2496424
175,0,1,0.99914587,7.0645676,1.0,1.0,0.9986859,6.6332555,0.99914587,7.064559
176,1,1,0.99999297,11.8648405,0.7856747508049011,0.9987108111381531,0.99999297,11.868411,0.9990121,6.9189677
177,1,1,0.9998155,8.597805,0.6978881359100342,0.9897997379302979,0.9998155,8.597357,0.993968,5.104626
178,1,1,0.9999728,10.513012,0.6646431088447571,0.9958058595657349,0.9999728,10.514608,0.9996586,7.9819107
179,1,1,0.9999746,10.581068,0.8917070031166077,0.9965140223503113,0.9999746,10.579965,0.9963959,5.622062
180,1,1,0.9999769,10.674504,0.7854198813438416,0.9991661310195923,0.9999769,10.672808,0.8465771,1.7080033
181,1,1,0.9999002,9.212461,0.7777501940727234,0.9986888766288757,0.9999002,9.213065,0.9998166,8.603543
182,1,1,0.999931,9.581014,0.8096082210540771,0.9960314035415649,0.999931,9.581476,0.98882574,4.4828997
183,1,1,0.9999852,11.122088,0.6318002343177795,0.9996100068092346,0.9999852,11.118364,0.9857838,4.239057
184,1,1,0.99997497,10.595253,0.627891480922699,0.9986250400543213,0.99997497,10.595142,0.9991229,7.0380807
185,1,1,0.9816746,3.9809725,0.6897493004798889,0.9679653644561768,0.9816746,3.9809747,0.0004910277,-7.618519
186,1,1,0.9999907,11.585667,0.7707924842834473,0.9963809251785278,0.9999907,11.58061,0.9953009,5.3556776
187,1,1,0.9999944,12.092232,0.8130578994750977,0.9978792667388916,0.9999944,12.094304,0.998988,6.894802
