index,label,pred,score,logit,text similarity,text_score,text_logit,image_score,image_logit
0,1,1,0.9990976,7.009534,1.0000001192092896,0.99998784,11.314311,0.9990976,7.009567
1,0,0,0.0008774181,-7.037649,0.9635787010192871,0.0008774181,-7.037649,0.9993451,7.330355
2,0,0,8.616844e-05,-9.35912,0.9536675810813904,8.616844e-05,-9.35912,0.99966407,7.9983487
3,0,1,0.58960825,0.36234614,0.985679566860199,0.58960825,0.36234623,0.99839276,6.431675
4,1,1,0.9995926,7.805313,1.0000001192092896,0.9999924,11.784372,0.9995926,7.805416
5,1,1,0.9997923,8.479101,1.0,0.99999166,11.689814,0.9997923,8.479017
6,1,1,0.99806076,6.2435193,0.9881126880645752,0.99806076,6.2435045,0.9983948,6.432908
7,0,0,0.0020655084,-6.180311,0.9478843808174133,0.0020655084,-6.180311,0.99661344,5.6845474
8,1,0,0.39164045,-0.44042194,1.0,0.99998236,10.942429,0.39164045,-0.44042176
9,1,1,0.96670693,3.3685462,1.0,0.9999815,10.896208,0.96670693,3.3685474
10,1,1,0.9992005,7.130753,0.9813706278800964,0.9992005,7.1306896,0.9994511,7.50706
11,1,1,0.99977213,8.386514,1.0000001192092896,0.9999722,10.492347,0.99977213,8.3865595
12,1,1,0.99285287,4.9338713,0.9584101438522339,0.99285287,4.9338675,0.99968994,8.078186
13,1,1,0.99143374,4.751321,0.9885979890823364,0.99143374,4.751313,0.99953914,7.681772
14,1,1,0.9775289,3.7727993,1.000000238418579,0.99997604,10.637887,0.9775289,3.7728
15,1,1,0.99933225,7.3109274,1.0000001192092896,0.9999558,10.024876,0.99933225,7.310974
16,1,1,0.9995944,7.809714,1.000000238418579,0.9999945,12.118917,0.9995944,7.809602
17,1,1,0.9975465,6.0077806,1.0,0.99984086,8.745665,0.9975465,6.0077634
18,1,1,0.99915135,7.0710135,1.0,0.99994683,9.841742,0.99915135,7.070956
19,1,1,0.9997731,8.390709,0.9999998807907104,0.99999,11.510278,0.9997731,8.390559
20,0,1,0.8986325,2.182122,1.0,0.8986325,2.1821218,0.99350184,5.029718
21,0,0,0.002603236,-5.9483933,0.9981689453125,0.002603236,-5.9483933,0.9984158,6.4461374
22,1,1,0.99940443,7.4253964,1.0,0.9999944,12.082847,0.99940443,7.4253345
23,1,1,0.9997085,8.140089,1.0,0.99999523,12.251652,0.9997085,8.140377
24,1,1,0.99711823,5.846466,1.0,0.99993396,9.625362,0.99711823,5.8464656
25,1,1,0.99795294,6.1893005,0.9999998211860657,0.99999106,11.620617,0.99795294,6.189311
26,0,0,0.00016425841,-8.713905,0.9901694655418396,0.00016425841,-8.713905,0.0003796018,-7.876008
27,1,1,0.99542844,5.3833194,1.0,0.99998546,11.139535,0.99542844,5.383328
28,1,1,0.9922126,4.8474298,1.0,0.99995613,10.033478,0.9922126,4.84743
29,1,1,0.99923503,7.174914,1.0000001192092896,0.9999863,11.201131,0.99923503,7.174884
30,1,1,0.99975985,8.334019,1.0000001192092896,0.9999846,11.079697,0.99975985,8.334076
31,1,1,0.97231436,3.5587652,0.9935317635536194,0.97231436,3.5587645,0.9975223,5.997942
32,0,1,0.7437731,1.0656726,1.0,0.998694,6.6394644,0.7437731,1.0656729
33,1,1,0.9990741,6.9838195,1.0,0.9999758,10.62843,0.9990741,6.9838934
34,1,1,0.9817893,3.987367,1.0,0.99999225,11.77183,0.9817893,3.9873664
35,1,1,0.8666173,1.8713752,1.0000001192092896,0.99968195,8.053025,0.8666173,1.8713756
36,1,1,0.9956246,5.427373,1.0,0.9999492,9.887491,0.9956246,5.427368
37,1,1,0.9886141,4.463927,1.0000001192092896,0.9999912,11.645039,0.9886141,4.4639254
38,1,1,0.9996051,7.8365316,1.0,0.9999926,11.8124485,0.9996051,7.8365984
39,1,1,0.9995189,7.6388946,1.0000001192092896,0.99992716,9.5275,0.9995189,7.6387806
40,1,1,0.9992422,7.184315,1.0000001192092896,0.99998486,11.098154,0.9992422,7.184313
41,1,0,0.2675881,-1.0068941,1.0,0.2675881,-1.0068942,0.99944276,7.491933
42,1,1,0.99953544,7.6739583,1.0000001192092896,0.999933,9.611221,0.99953544,7.673866
43,1,1,0.9741945,3.6310244,1.0000001192092896,0.9998995,9.204882,0.9741945,3.631027
44,1,1,0.99922264,7.1588244,1.0,0.99997306,10.519854,0.99922264,7.1587753
45,1,1,0.82197,1.5297518,1.0,0.9999852,11.122452,0.82197,1.5297518
46,1,1,0.9983576,6.4099493,1.0,0.9999815,10.898895,0.9983576,6.4099817
47,1,1,0.8487965,1.7251928,0.9941956996917725,0.8487965,1.7251924,0.99831665,6.3852816
48,0,1,0.99774665,6.0930796,0.9915831685066223,0.9999502,9.907471,0.99774665,6.09309
49,1,1,0.99905795,6.9665084,0.9999999403953552,0.9999751,10.598864,0.99905795,6.966467
50,0,0,0.4043494,-0.38737494,0.984011709690094,0.4043494,-0.38737488,0.9207843,2.453051
51,1,0,0.109876394,-2.0920043,1.0,0.109876394,-2.0920043,0.99915004,7.069483
52,1,1,0.99953437,7.6716504,1.0,0.99998593,11.168293,0.99953437,7.671534
53,1,1,0.9968988,5.7728505,1.0000001192092896,0.9999933,11.913856,0.9968988,5.7728553
54,1,1,0.99101603,4.703289,1.0000001192092896,0.99998784,11.320307,0.99101603,4.7032948
55,1,1,0.9916712,4.7796726,0.9957869648933411,0.9916712,4.7796707,0.9991229,7.0380034
56,1,1,0.9986307,6.5920873,1.0000001192092896,0.99998975,11.482269,0.9986307,6.592098
57,1,1,0.9992949,7.256433,0.9999998211860657,0.99998033,10.83932,0.9992949,7.2564697
58,1,1,0.9996455,7.9443674,1.0000001192092896,0.9999901,11.527976,0.9996455,7.944382
59,1,1,0.9995264,7.654635,1.0000001192092896,0.9999739,10.555067,0.9995264,7.6545386
60,1,1,0.9997749,8.398622,0.9999999403953552,0.99995565,10.024473,0.9997749,8.398645
61,1,1,0.99864644,6.6036615,1.0,0.99999523,12.253757,0.99864644,6.6036773
62,0,0,0.00067306444,-7.302996,1.0000001192092896,0.007540361,-4.879916,0.00067306444,-7.302996
63,1,1,0.9964043,5.6244116,1.0000001192092896,0.9999882,11.348792,0.9964043,5.6244183
