index,label,pred,score,logit,text similarity,text_score,text_logit,image_score,image_logit
10,1,0,0.037808623,-3.2366762,1.0,0.037808623,-3.2366762,0.9999864,11.210382
15,1,0,0.27035454,-0.9928246,0.8012669086456299,0.27035454,-0.99282444,0.9999981,13.159091
29,1,1,0.96455747,3.303757,0.944365620613098,0.96455747,3.3037577,0.9999957,12.363453
62,1,1,0.98663217,4.301446,1.0000001192092896,0.98663217,4.301449,0.9999789,10.764411
66,0,0,0.00036903826,-7.904241,1.0000001192092896,0.94944805,2.9328787,0.00036903826,-7.904241
124,1,1,0.9993211,7.294362,1.0,0.9993211,7.29434,0.9999833,11.003971
152,0,1,0.7775224,1.2512859,1.0,0.7775224,1.251286,0.9814255,3.967216
161,0,0,0.008842221,-4.7193356,0.9999999403953552,0.96432686,3.2970326,0.008842221,-4.7193356
191,1,0,0.0057076877,-5.1602173,1.0,0.99961853,7.8713036,0.0057076877,-5.1602173
222,0,0,4.977936e-06,-12.21049,1.000000238418579,0.018681483,-3.9613643,4.977936e-06,-12.21049
261,0,0,0.0046828846,-5.359147,1.0000001192092896,0.9912412,4.728903,0.0046828846,-5.359147
292,0,0,0.09197441,-2.2897623,1.0000001192092896,0.9960299,5.5250063,0.09197441,-2.2897623
308,1,1,0.9977093,6.0765934,0.9999998807907104,0.9977093,6.0766115,0.9999776,10.705095
333,1,1,0.8780906,1.9744718,1.0000001192092896,0.99732095,5.9196224,0.8780906,1.974472
334,1,1,0.8385583,1.6475401,1.0,0.9990621,6.9709044,0.8385583,1.6475402
346,1,1,0.9987608,6.6920652,1.0,0.9987608,6.6920557,0.99999833,13.273396
376,1,0,0.17614138,-1.542712,0.9403741359710692,0.17614138,-1.542712,0.9678908,3.4059763
389,1,0,0.16409284,-1.6280853,1.0,0.9933744,5.010165,0.16409284,-1.6280851
407,0,0,3.3528522e-05,-10.303081,1.0,0.9986749,6.6250014,3.3528522e-05,-10.303081
416,1,1,0.53886,0.1557542,1.0,0.998998,6.9046993,0.53886,0.15575415
430,1,0,0.010832449,-4.5143175,1.0,0.9986064,6.574436,0.010832449,-4.5143175
451,0,0,0.0068616886,-4.9749165,1.0,0.0068616886,-4.9749165,0.9916203,4.773531
483,0,0,9.742571e-06,-11.538996,1.0000001192092896,0.99833727,6.3976154,9.742571e-06,-11.538996
517,0,0,2.0897728e-06,-13.078453,1.0,0.008376341,-4.7739325,2.0897728e-06,-13.078453
520,0,0,0.00033548666,-7.999593,0.9999999403953552,0.0027859015,-5.880394,0.00033548666,-7.999593
535,1,1,0.80603826,1.4244703,0.7044388055801392,0.80603826,1.4244702,0.9999926,11.814161
581,1,0,0.16213822,-1.642404,0.7078744173049927,0.16213822,-1.642404,0.9999931,11.884829
583,0,0,0.06308636,-2.6980865,1.0000001192092896,0.9970285,5.815729,0.06308636,-2.6980865
596,0,0,0.00026651192,-8.229825,1.0,0.47904965,-0.08385059,0.00026651192,-8.229825
608,0,1,0.9096759,2.309684,1.0,0.9597786,3.1723032,0.9096759,2.309684
610,1,1,0.99315864,4.977904,1.0000001192092896,0.9995591,7.7262936,0.99315864,4.977894
612,0,0,2.731938e-05,-10.507887,1.0000001192092896,0.98082316,3.934688,2.731938e-05,-10.507887
630,0,0,0.10166419,-2.1788688,0.9881632328033448,0.15212294,-1.7180467,0.10166419,-2.1788688
647,1,1,0.92160577,2.4643672,0.7975171804428101,0.92160577,2.4643672,0.9999893,11.444017
672,0,0,3.4324516e-05,-10.279616,1.0000001192092896,0.8583303,1.8014908,3.4324516e-05,-10.279616
686,1,0,0.4744998,-0.10208936,0.7024604678153992,0.4744998,-0.102089345,0.99938524,7.393712
702,1,0,0.30789354,-0.8099857,0.7354819178581238,0.30789354,-0.8099858,0.97227174,3.5571837
725,0,0,4.4500753e-06,-12.322585,1.0,0.0045903632,-5.379195,4.4500753e-06,-12.322585
746,0,0,0.00042830475,-7.755247,1.0,0.26098248,-1.0408684,0.00042830475,-7.755247
763,0,0,3.0127505e-06,-12.712654,0.9999999403953552,0.99880815,6.7310753,3.0127505e-06,-12.712654
777,0,0,1.0699243e-05,-11.445327,1.0000001192092896,0.2854287,-0.9176905,1.0699243e-05,-11.445327
828,1,1,0.97775376,3.7830849,0.5680013298988342,0.97775376,3.783084,0.9999795,10.79257
839,0,1,0.7613456,1.1600711,0.6734440326690674,0.7613456,1.1600711,0.9999379,9.687307
850,0,0,0.03239151,-3.3969312,0.903236985206604,0.14124002,-1.8050288,0.03239151,-3.3969312
878,0,0,0.14588974,-1.7672092,1.0000001192092896,0.14588974,-1.767209,0.7999074,1.3857157
915,1,1,0.85419434,1.7678841,0.9298604726791382,0.85419434,1.7678845,0.9999918,11.711382
