index,label,pred,score,logit,ssim,text_score,text_logit,image_score,image_logit
0,1,0,3.011317e-06,-12.71313,0.5992639660835266,0.9999862,11.190405,3.011317e-06,-12.71313
1,0,0,0.0003273829,-8.024053,0.6868172883987427,0.0003273829,-8.024053,0.99951553,7.631975
2,0,0,6.8788846e-05,-9.5844,0.7298147678375244,6.8788846e-05,-9.5844,0.999686,8.06566
3,0,0,0.3668318,-0.54583263,0.6480039358139038,0.3668318,-0.54583263,0.9978915,6.1596556
4,1,0,4.6614014e-06,-12.27619,0.6388676166534424,0.99999213,11.754723,4.6614014e-06,-12.27619
5,1,0,5.210213e-06,-12.164885,0.8085785508155823,0.9999912,11.642212,5.210213e-06,-12.164885
6,1,0,5.3241183e-06,-12.143258,0.8555667400360107,0.9995523,7.7109985,5.3241183e-06,-12.143258
7,0,0,0.0005788435,-7.4538994,0.8566379547119141,0.0005788435,-7.4538994,0.99589914,5.492458
8,1,0,0.3808948,-0.485752,1.0,0.9999833,11.004094,0.3808948,-0.48575187
9,1,0,2.2087686e-06,-13.023073,0.6690550446510315,0.999982,10.926196,2.2087686e-06,-13.023073
10,1,0,1.6783544e-06,-13.297695,0.6331520080566406,0.9996557,7.973576,1.6783544e-06,-13.297695
11,1,0,3.992799e-06,-12.431014,0.6949376463890076,0.9999728,10.5148945,3.992799e-06,-12.431014
12,1,1,0.9995055,7.611509,0.641858696937561,0.9995055,7.6114874,0.99967885,8.043184
13,1,1,0.9991353,7.052281,0.6437282562255859,0.9991353,7.0522623,0.99960834,7.844509
14,1,0,3.0400158e-06,-12.703645,0.6963725686073303,0.99997616,10.642963,3.0400158e-06,-12.703645
15,1,0,3.0267465e-06,-12.708019,0.7984623312950134,0.99995935,10.111671,3.0267465e-06,-12.708019
16,1,0,2.9883047e-06,-12.720801,0.7499447464942932,0.9999949,12.1736765,2.9883047e-06,-12.720801
17,1,0,3.0701563e-06,-12.693779,0.7240567803382874,0.9998385,8.730584,3.0701563e-06,-12.693779
18,1,0,2.5977288e-06,-12.86087,0.7690358757972717,0.99994564,9.819811,2.5977288e-06,-12.86087
19,1,0,2.8090553e-06,-12.78266,0.6238003373146057,0.99998987,11.496236,2.8090553e-06,-12.78266
20,0,1,0.90439194,2.2470057,1.0,0.90439194,2.2470062,0.99354184,5.035936
21,0,0,0.00025942523,-8.256783,0.689262330532074,0.00025942523,-8.256783,0.9988111,6.733529
22,1,0,3.5434118e-06,-12.550417,0.8378140926361084,0.9999943,12.07947,3.5434118e-06,-12.550417
23,1,0,3.786726e-06,-12.484005,0.7126294374465942,0.9999951,12.229273,3.786726e-06,-12.484005
24,1,0,2.3867815e-06,-12.945562,0.6824653148651123,0.9999399,9.71966,2.3867815e-06,-12.945562
25,1,0,2.534479e-06,-12.88552,0.7053413987159729,0.9999912,11.6364765,2.534479e-06,-12.88552
26,0,0,8.006113e-05,-9.43264,0.8426306843757629,8.006113e-05,-9.43264,0.00039738376,-7.8302107
27,1,0,4.0963473e-06,-12.405411,0.8539197444915771,0.99998534,11.133776,4.0963473e-06,-12.405411
28,1,0,3.0422607e-06,-12.702907,0.7352200150489807,0.99995935,10.111006,3.0422607e-06,-12.702907
29,1,0,3.4470293e-06,-12.577994,0.47924643754959106,0.9999851,11.115036,3.4470293e-06,-12.577994
30,1,0,2.98331e-06,-12.722474,0.7347539067268372,0.99998355,11.015977,2.98331e-06,-12.722474
31,1,1,0.9881991,4.4277096,0.6275408864021301,0.9881991,4.4277134,0.99765813,6.054488
32,0,1,0.7480746,1.0883697,1.0,0.9991424,7.0606003,0.7480746,1.0883696
33,1,0,3.133631e-06,-12.673315,0.8386644721031189,0.9999783,10.739614,3.133631e-06,-12.673315
34,1,0,3.480999e-06,-12.568188,0.7440049648284912,0.99999225,11.7631,3.480999e-06,-12.568188
35,1,0,1.7329046e-06,-13.26571,0.699966549873352,0.9996754,8.03241,1.7329046e-06,-13.26571
36,1,0,4.8411025e-06,-12.238363,0.7858803868293762,0.9999443,9.795602,4.8411025e-06,-12.238363
37,1,0,3.520803e-06,-12.556818,0.5368294715881348,0.9999912,11.637506,3.520803e-06,-12.556818
38,1,0,5.2886794e-06,-12.149937,0.7781041264533997,0.99999297,11.858626,5.2886794e-06,-12.149937
39,1,0,4.7820604e-06,-12.250634,0.777588963508606,0.99992955,9.560099,4.7820604e-06,-12.250634
40,1,0,7.2374723e-06,-11.836231,0.6128995418548584,0.99998546,11.136166,7.2374723e-06,-11.836231
41,1,0,0.26412472,-1.0246392,1.0,0.26412472,-1.0246392,0.9994388,7.484909
42,1,0,3.6864487e-06,-12.510843,0.6243431568145752,0.9999355,9.648359,3.6864487e-06,-12.510843
43,1,0,2.4334201e-06,-12.92621,0.6162962913513184,0.9999057,9.268629,2.4334201e-06,-12.92621
44,1,0,2.4048086e-06,-12.938038,0.6696315407752991,0.999974,10.556081,2.4048086e-06,-12.938038
45,1,0,3.2707019e-06,-12.630503,0.6763683557510376,0.9999865,11.211779,3.2707019e-06,-12.630503
46,1,0,2.8808138e-06,-12.757435,0.6510533094406128,0.9999814,10.894329,2.8808138e-06,-12.757435
47,1,1,0.99777895,6.1075525,0.7601650357246399,0.99777895,6.107552,0.99797815,6.201719
48,0,0,0.06710191,-2.6320834,0.7655901312828064,0.06710191,-2.6320834,0.9975562,6.011752
49,1,0,3.892629e-06,-12.456422,0.7133237719535828,0.9999769,10.675696,3.892629e-06,-12.456422
50,0,0,0.00014484236,-8.83972,0.43259164690971375,0.00014484236,-8.83972,0.98652357,4.293239
51,1,0,0.15558149,-1.6914786,1.0,0.15558149,-1.6914786,0.99914086,7.0587893
52,1,0,1.8214208e-06,-13.215892,0.7052901983261108,0.9999851,11.113706,1.8214208e-06,-13.215892
53,1,0,4.22171e-06,-12.375266,0.7692636251449585,0.9999931,11.880622,4.22171e-06,-12.375266
54,1,0,2.9048458e-06,-12.749127,0.6725295782089233,0.9999883,11.359335,2.9048458e-06,-12.749127
55,1,0,4.3070986e-06,-12.355242,0.8798990845680237,0.9993155,7.286133,4.3070986e-06,-12.355242
56,1,0,4.1136586e-06,-12.401194,0.8182234168052673,0.99998844,11.365833,4.1136586e-06,-12.401194
57,1,0,4.36718e-06,-12.341389,0.8269570469856262,0.99998033,10.837299,4.36718e-06,-12.341389
58,1,0,3.0709061e-06,-12.693535,0.6858267188072205,0.99998903,11.420376,3.0709061e-06,-12.693535
59,1,0,3.8615963e-06,-12.464426,0.7375775575637817,0.99997044,10.427629,3.8615963e-06,-12.464426
60,1,0,5.4316174e-06,-12.123268,0.8331239223480225,0.999948,9.865328,5.4316174e-06,-12.123268
61,1,0,3.4343896e-06,-12.581668,0.7217785716056824,0.99999535,12.288272,3.4343896e-06,-12.581668
62,0,0,0.006363224,-5.0508366,0.5227936506271362,0.006363224,-5.0508366,0.9813952,3.9655538
63,1,0,2.256878e-06,-13.001526,0.552623450756073,0.99998796,11.329729,2.256878e-06,-13.001526
64,1,0,2.3441398e-06,-12.96359,0.6842790246009827,0.9999676,10.334972,2.3441398e-06,-12.96359
65,1,0,4.5518836e-06,-12.299965,0.726734459400177,0.9999831,10.987211,4.5518836e-06,-12.299965
66,0,1,0.9996867,8.068093,1.0,0.99997544,10.614857,0.9996867,8.067888
67,0,0,0.0012078683,-6.7176895,0.4640084505081177,0.0012078683,-6.7176895,0.3010372,-0.8423637
