index,label,pred,score,logit
0,1,1,0.99998784,11.314311
1,0,0,0.00030140096,-8.106768
2,0,0,6.9960704e-05,-9.567507
3,0,0,0.36138728,-0.569348
4,1,1,0.9999924,11.784372
5,1,1,0.99999166,11.689814
6,1,1,0.99955624,7.719864
7,0,0,0.00058021804,-7.451526
8,1,1,0.99998236,10.942429
9,1,1,0.9999815,10.896208
10,1,1,0.99967825,8.041406
11,1,1,0.9999722,10.492347
12,1,1,0.9995616,7.7318993
13,1,1,0.99910885,7.022173
14,1,1,0.99997604,10.637887
15,1,1,0.9999558,10.024876
16,1,1,0.9999945,12.118917
17,1,1,0.99984086,8.745665
18,1,1,0.99994683,9.841742
19,1,1,0.99999,11.510278
20,0,1,0.8986325,2.1821218
21,0,0,0.0002491622,-8.297157
22,1,1,0.9999944,12.082847
23,1,1,0.99999523,12.251652
24,1,1,0.99993396,9.625362
25,1,1,0.99999106,11.620617
26,0,0,8.3064886e-05,-9.395805
27,1,1,0.99998546,11.139535
28,1,1,0.99995613,10.033478
29,1,1,0.9999863,11.201131
30,1,1,0.9999846,11.079697
31,1,1,0.98740166,4.3615084
32,0,1,0.998694,6.6394644
33,1,1,0.9999758,10.62843
34,1,1,0.99999225,11.77183
35,1,1,0.99968195,8.053025
36,1,1,0.9999492,9.887491
37,1,1,0.9999912,11.645039
38,1,1,0.9999926,11.8124485
39,1,1,0.99992716,9.5275
40,1,1,0.99998486,11.098154
41,1,0,0.2675881,-1.0068942
42,1,1,0.999933,9.611221
43,1,1,0.9998995,9.204882
44,1,1,0.99997306,10.519854
45,1,1,0.9999852,11.122452
46,1,1,0.9999815,10.898895
47,1,1,0.99748373,5.982459
48,0,0,0.06283773,-2.7023008
49,1,1,0.9999751,10.598864
50,0,0,0.00014507788,-8.838095
51,1,0,0.109876394,-2.0920043
52,1,1,0.99998593,11.168293
53,1,1,0.9999933,11.913856
54,1,1,0.99998784,11.320307
55,1,1,0.9993405,7.323367
56,1,1,0.99998975,11.482269
57,1,1,0.99998033,10.83932
58,1,1,0.9999901,11.527976
59,1,1,0.9999739,10.555067
60,1,1,0.99995565,10.024473
61,1,1,0.99999523,12.253757
62,0,0,0.007540361,-4.879916
63,1,1,0.9999882,11.348792
64,1,1,0.9999664,10.299093
65,1,1,0.9999831,10.986333
66,0,1,0.9999745,10.57757
67,0,0,0.0011259655,-6.7879877
68,1,1,0.99984384,8.764323
69,1,1,0.99996233,10.18771
70,1,1,0.99997294,10.515874
71,1,1,0.9998752,8.988365
72,1,1,0.99997663,10.666801
73,1,1,0.99999344,11.937034
74,1,1,0.9999492,9.88838
75,1,1,0.9999832,10.99687
76,1,0,0.015125365,-4.1761413
77,1,1,0.99997544,10.61412
78,1,1,0.9999912,11.634047
79,1,1,0.99997973,10.806522
80,0,1,0.7604837,1.1553332
81,1,1,0.99999416,12.059828
82,1,1,0.9999865,11.21444
83,1,1,0.9998989,9.20009
84,1,1,0.9999682,10.355907
85,1,1,0.9999795,10.795906
86,1,1,0.9999838,11.030732
87,1,1,0.9999025,9.235107
88,1,1,0.99998915,11.433426
89,0,0,0.0043084137,-5.4428678
90,1,1,0.9999751,10.601033
91,1,1,0.9999485,9.874023
92,1,1,0.9999591,10.104991
93,1,1,0.9999931,11.884275
94,0,0,5.3217696e-05,-9.841066
95,1,1,0.99994886,9.88078
96,1,1,0.99998105,10.870456
97,1,1,0.99998474,11.09379
98,1,1,0.9999833,11.000769
99,1,1,0.9988102,6.7326965
100,1,1,0.99998796,11.323088
101,1,1,0.99998844,11.365421
102,1,1,0.9999944,12.086494
103,1,1,0.99998355,11.018486
104,1,1,0.99998736,11.2772665
105,1,1,0.9999603,10.133481
106,1,1,0.9999491,9.886513
107,1,1,0.9999808,10.862611
108,1,1,0.9998047,8.540386
