index,label,pred,score,logit,ssim,text similarity,text_score,text_logit,image_score,image_logit
0,1,1,0.99998665,11.223873,1.0,0.9961477518081665,0.99998665,11.222554,0.99911875,7.0333366
1,0,1,0.9993412,7.324416,1.0,1.0,0.00032034866,-8.04578,0.9993412,7.3243856
2,0,1,0.99966514,8.001467,1.0,1.0,7.2514915e-05,-9.531646,0.99966514,8.001448
3,0,1,0.99838793,6.4286246,1.0,1.0,0.29544756,-0.8690715,0.99838793,6.428581
4,1,1,0.99999225,11.76799,1.0,0.9987917542457581,0.99999225,11.765175,0.99950886,7.618394
5,1,1,0.9999918,11.70827,1.0,0.9958840012550354,0.9999918,11.702405,0.999828,8.667974
6,1,1,0.99944323,7.492807,1.0,0.9975522756576538,0.99944323,7.492743,0.9994319,7.472636
7,0,1,0.9966298,5.6893997,1.0,1.0,0.00047389927,-7.654042,0.9966298,5.689397
8,1,1,0.99998295,10.979524,1.0,0.9997909665107727,0.99998295,10.980663,0.007648961,-4.865507
9,1,1,0.9999827,10.965634,1.0,0.9974387288093567,0.9999827,10.9667,0.98263526,4.035799
10,1,1,0.99946445,7.531685,1.0,0.9959071278572083,0.99946445,7.5316973,0.9772534,3.7603302
11,1,1,0.9999387,9.700101,1.0,0.9987884759902954,0.9999387,9.700727,0.99967885,8.043153
12,1,1,0.9986072,6.5750585,1.0,0.9940377473831177,0.9986072,6.5750437,0.9919511,4.814143
13,1,1,0.99837047,6.417832,1.0,0.9985254406929016,0.99837047,6.417837,0.8829234,2.02041
14,1,1,0.99997354,10.539681,1.0,0.99527508020401,0.99997354,10.539139,0.9941777,5.1402264
15,1,1,0.9999471,9.846508,1.0,0.9975422024726868,0.9999471,9.84559,0.99912757,7.0433903
16,1,1,0.9999943,12.071178,1.0,0.9962214231491089,0.9999943,12.080884,0.99966836,8.011103
17,1,1,0.99968326,8.057116,1.0,0.9979889988899231,0.99968326,8.057016,0.99917585,7.100319
18,1,1,0.99993217,9.598437,1.0,0.997541606426239,0.99993217,9.5984,0.99887615,6.7899046
19,1,1,0.99998903,11.420586,1.0,0.9999508261680603,0.99998903,11.424112,0.99977356,8.392986
20,0,1,0.9935261,5.0334816,1.0,1.0,0.9354003,2.6727648,0.9935261,5.0334845
21,0,1,0.998393,6.4317775,1.0,1.0,0.0003224331,-8.039292,0.998393,6.4317694
22,1,1,0.99999404,12.030356,1.0,0.9999421834945679,0.99999404,12.021528,0.99652594,5.658948
23,1,1,0.9999944,12.092232,1.0,0.988389253616333,0.9999944,12.0923815,0.9996158,7.8640623
24,1,1,0.9998883,9.09959,1.0,0.9951943755149841,0.9998883,9.100229,0.9960551,5.5313807
25,1,1,0.9999893,11.442565,1.0,0.9959033131599426,0.9999893,11.4378395,0.85564286,1.7795626
26,0,1,0.9999441,9.791726,0.9958181381225586,0.9977644085884094,7.9079655e-05,-9.444976,0.9999441,9.791301
27,1,1,0.999979,10.77188,1.0,0.9976440668106079,0.999979,10.771103,0.9876199,4.379201
28,1,1,0.99980384,8.536389,1.0,0.9731665849685669,0.99980384,8.536477,0.99661404,5.6847305
29,1,1,0.999984,11.044529,1.0,0.9938647747039795,0.999984,11.045584,0.99943835,7.4840655
30,1,1,0.9999708,10.441097,1.0,0.9954503178596497,0.9999708,10.441235,0.9997242,8.195856
31,1,1,0.9595654,3.1667945,1.0,0.9961379766464233,0.9595654,3.166795,0.95614654,3.0820575
32,0,1,0.99894184,6.850164,1.0,1.0,0.99894184,6.8501425,0.74107295,1.0515529
33,1,1,0.999969,10.381673,1.0,0.9988399147987366,0.999969,10.381548,0.99924976,7.1944256
34,1,1,0.99999154,11.679697,1.0,0.9994344115257263,0.99999154,11.685187,0.8753602,1.9492072
35,1,1,0.9996,7.823629,1.0,0.9998790621757507,0.9996,7.823667,0.91903824,2.4293509
36,1,1,0.9998884,9.100658,1.0,0.9954586029052734,0.9998884,9.100897,0.9982318,6.336051
37,1,1,0.99998975,11.488028,1.0,0.9979187846183777,0.99998975,11.484762,0.9984856,6.4911804
38,1,1,0.9999912,11.638311,1.0,0.9988084435462952,0.9999912,11.634373,0.99948186,7.5646114
39,1,1,0.99993026,9.5707035,1.0,0.997429370880127,0.99993026,9.569988,0.9994646,7.5318804
40,1,1,0.9999821,10.931732,1.0,0.9970405101776123,0.9999821,10.929645,0.99915516,7.0755816
41,1,0,0.29201767,-0.8856048,1.0,0.993113100528717,0.29201767,-0.88560486,0.00020747418,-8.480296
42,1,1,0.9999323,9.600196,1.0,0.998088538646698,0.9999323,9.59988,0.99967766,8.039375
43,1,1,0.999918,9.408514,1.0,0.9933308362960815,0.999918,9.408192,0.9938291,5.081707
44,1,1,0.99995136,9.931069,1.0,0.9993271231651306,0.99995136,9.931561,0.99876153,6.6926537
45,1,1,0.9999758,10.629155,1.0,0.9986667633056641,0.9999758,10.630978,0.12664637,-1.9309418
46,1,1,0.99996614,10.293377,1.0,0.9987330436706543,0.99996614,10.292994,0.99803895,6.232293
47,1,1,0.9944133,5.181767,1.0,0.9962541460990906,0.9944133,5.1817555,0.7728682,1.224578
48,0,1,0.9977355,6.0881343,1.0,1.0,0.052307013,-2.8969002,0.9977355,6.0881386
49,1,1,0.99996376,10.225321,1.0,0.9960490465164185,0.99996376,10.224016,0.99907136,6.9808636
50,0,1,0.9224639,2.4763045,1.0,1.0,0.000183016,-8.605754,0.9224639,2.4763048
51,1,0,0.094147235,-2.2640169,1.0,0.994372546672821,0.094147235,-2.2640169,0.019880295,-3.8979456
52,1,1,0.999987,11.251024,1.0,0.9997071623802185,0.999987,11.24819,0.99952674,7.6554475
53,1,1,0.9999925,11.799243,1.0,0.9928176403045654,0.9999925,11.796426,0.99822956,6.334714
54,1,1,0.9999858,11.163247,1.0,0.9985517263412476,0.9999858,11.159826,0.9920974,4.8326325
55,1,1,0.99864644,6.6036615,0.9972955584526062,0.9952917098999023,0.99864644,6.603689,0.92903125,2.5719032
