index,label,pred,score,logit,text similarity,text_score,text_logit,image_score,image_logit
10,1,1,0.5040972,0.016389273,0.3030688166618347,0.00820802,-4.7944016,0.9999864,11.210382
15,1,1,0.61460483,0.46671027,0.866588294506073,0.22921152,-1.2127689,0.9999981,13.159091
29,1,1,0.72994477,0.9943423,0.8876660466194153,0.4598938,-0.16077039,0.9999957,12.363453
62,1,1,0.99330556,4.9997616,1.0000001192092896,0.98663217,4.301449,0.9999789,10.764411
66,0,0,0.47634274,-0.094699726,1.0000001192092896,0.95231646,2.9943104,0.00036903826,-7.904241
124,1,1,0.9996522,7.963555,1.0,0.9993211,7.29434,0.9999833,11.003971
152,0,1,0.8794739,1.9874578,1.0,0.7775224,1.251286,0.9814255,3.967216
161,0,1,0.5015281,0.0061123343,0.8083953261375427,0.994214,5.1465015,0.008842221,-4.7193356
191,1,0,0.49817356,-0.00730572,0.7852537035942078,0.99063945,4.66184,0.0057076877,-5.1602173
222,0,0,0.042331524,-3.1189697,1.000000238418579,0.08465807,-2.3806772,4.977936e-06,-12.21049
261,0,1,0.5000379,0.00015162272,0.9438616633415222,0.9953929,5.37554,0.0046828846,-5.359147
292,0,1,0.5440022,0.17646521,1.0,0.9960299,5.5250063,0.09197441,-2.2897623
308,1,1,0.99884343,6.7611403,0.9999998807907104,0.9977093,6.0766115,0.9999776,10.705095
333,1,1,0.93770576,2.7115672,1.0000001192092896,0.99732095,5.9196224,0.8780906,1.974472
334,1,1,0.5071094,0.028439548,0.7512503266334534,0.17566048,-1.5460294,0.8385583,1.6475402
346,1,1,0.9993796,7.3844857,1.0,0.9987608,6.6920557,0.99999833,13.273396
376,1,1,0.5040093,0.016037514,0.8011077642440796,0.040127818,-3.1747303,0.9678908,3.4059763
389,1,1,0.5787336,0.31757692,1.0000001192092896,0.9933744,5.010165,0.16409284,-1.6280851
407,0,0,0.49935424,-0.0025830222,1.0,0.9986749,6.6250014,3.3528522e-05,-10.303081
416,1,1,0.7367294,1.0290382,0.9142768979072572,0.9345987,2.6595738,0.53886,0.15575415
430,1,1,0.50471944,0.018878309,1.0,0.9986064,6.574436,0.010832449,-4.5143175
451,0,0,0.499241,-0.0030360366,1.0,0.0068616886,-4.9749165,0.9916203,4.773531
